parents_occupation,child_nursery,family_form,num_children,housing,financial_standing,social_conditions,health_conditions,application_decision
pretentious,proper,,,convenient,convenient,slightly problematic,,
,,incomplete,2,convenient,convenient,,,
pretentious,,incomplete,,,,,recommended,priority
,proper,incomplete,2,,convenient,,,
pretentious,proper,incomplete,2,convenient,convenient,,not recommended,
pretentious,proper,incomplete,,convenient,,,recommended,priority
,proper,incomplete,,convenient,,non-problematic,,
pretentious,proper,incomplete,,,inconvenient,,not recommended,
,proper,incomplete,,convenient,inconvenient,slightly problematic,recommended,priority
,proper,incomplete,,,inconvenient,,,
,proper,,,,,slightly problematic,,
,proper,,2,,inconvenient,,,priority
pretentious,,,,convenient,inconvenient,,priority,
pretentious,proper,,,convenient,inconvenient,problematic,,
pretentious,proper,incomplete,,less convenient,convenient,,,
pretentious,proper,incomplete,2,,convenient,non-problematic,priority,
pretentious,proper,incomplete,2,,convenient,non-problematic,,not recommended
,,incomplete,,less convenient,,,,priority
,proper,incomplete,2,,,slightly problematic,,
,proper,,,less convenient,convenient,,,
,,,2,,,problematic,,
,proper,incomplete,2,less convenient,convenient,problematic,,
pretentious,proper,,,less convenient,,problematic,,
,proper,,2,,inconvenient,,recommended,priority
,,incomplete,,,,non-problematic,priority,
pretentious,proper,,,,,non-problematic,,not recommended
,proper,incomplete,2,less convenient,,slightly problematic,recommended,
,,incomplete,2,less convenient,,slightly problematic,,priority
pretentious,,incomplete,,,inconvenient,,,
,,incomplete,,less convenient,inconvenient,,recommended,
,,,2,,inconvenient,problematic,,priority
pretentious,proper,incomplete,,,inconvenient,,not recommended,not recommended
,,incomplete,,,,,,
,proper,,,critical,convenient,,priority,
,proper,,2,critical,,,,
pretentious,,,2,,,,recommended,
,,incomplete,,,,slightly problematic,,priority
,proper,incomplete,2,critical,,slightly problematic,not recommended,not recommended
,proper,,2,critical,convenient,problematic,,
,,,,,,problematic,priority,
,proper,,2,,,,,
,proper,,2,critical,inconvenient,,,
pretentious,proper,,,,inconvenient,,priority,priority
pretentious,,,,critical,,non-problematic,not recommended,not recommended
pretentious,,,,critical,inconvenient,,,priority
,,,2,critical,inconvenient,slightly problematic,,priority
,,,,critical,inconvenient,slightly problematic,not recommended,
pretentious,proper,,,critical,,,,
pretentious,proper,,2,critical,,problematic,,priority
pretentious,,incomplete,2,,,,,
,,,3,convenient,convenient,,recommended,very recommended
pretentious,proper,incomplete,,,,,priority,
pretentious,proper,,,,convenient,non-problematic,not recommended,
,,,3,,convenient,,,very recommended
pretentious,,incomplete,,convenient,convenient,slightly problematic,,priority
pretentious,,incomplete,,convenient,,slightly problematic,not recommended,
,,,,,,,,priority
,,,3,,,,,
,proper,incomplete,3,convenient,convenient,problematic,,not recommended
,proper,,3,convenient,,non-problematic,,
pretentious,,,,convenient,,non-problematic,priority,
,proper,incomplete,3,convenient,,non-problematic,not recommended,
pretentious,,,,convenient,,,recommended,
,,,,,,slightly problematic,,priority
,,,,convenient,,slightly problematic,not recommended,
,,,3,convenient,,,,priority
,proper,incomplete,3,,inconvenient,problematic,priority,
pretentious,proper,,3,,inconvenient,problematic,,
,,,3,less convenient,,non-problematic,,
pretentious,,,,less convenient,convenient,,,priority
,,,3,less convenient,convenient,non-problematic,not recommended,
pretentious,,incomplete,,,convenient,,,
pretentious,,,3,,convenient,,priority,priority
,proper,incomplete,3,,,slightly problematic,,not recommended
pretentious,proper,incomplete,3,,convenient,problematic,,priority
pretentious,proper,,3,less convenient,,,,priority
pretentious,,incomplete,,less convenient,convenient,problematic,not recommended,
,proper,incomplete,,,,,,
pretentious,,incomplete,,,,non-problematic,priority,priority
pretentious,proper,incomplete,,,,non-problematic,,not recommended
,,,,,,,recommended,
,,incomplete,3,less convenient,inconvenient,slightly problematic,,
pretentious,proper,incomplete,3,,,,,
,proper,,,,,,,priority
,,,,,,,priority,priority
,proper,,,,inconvenient,,not recommended,not recommended
pretentious,,,,critical,convenient,non-problematic,recommended,priority
,proper,incomplete,,,convenient,,priority,
,proper,incomplete,,critical,convenient,non-problematic,not recommended,not recommended
,proper,,,critical,,slightly problematic,,priority
pretentious,proper,incomplete,,,convenient,slightly problematic,,priority
,proper,incomplete,3,,,,,
pretentious,,,3,critical,,problematic,recommended,priority
pretentious,proper,,3,critical,,,,priority
,proper,incomplete,,critical,,,,
,proper,incomplete,3,critical,,,recommended,priority
,proper,incomplete,3,critical,,non-problematic,,priority
,,,,,inconvenient,,,not recommended
pretentious,,incomplete,,critical,inconvenient,,,priority
,proper,,,,inconvenient,,,priority
,,,3,critical,inconvenient,,not recommended,not recommended
,,incomplete,,critical,,problematic,,
pretentious,proper,incomplete,,,inconvenient,,priority,priority
pretentious,proper,,3,,inconvenient,,,not recommended
pretentious,proper,incomplete,more than 3,,,non-problematic,recommended,very recommended
pretentious,proper,,more than 3,,,,priority,priority
pretentious,,,,,,,,
,proper,incomplete,more than 3,convenient,,slightly problematic,recommended,
pretentious,,,more than 3,convenient,convenient,,,
pretentious,proper,incomplete,,,,,,not recommended
,proper,,,convenient,convenient,problematic,recommended,priority
,,incomplete,more than 3,convenient,,,,
pretentious,,,,,,,not recommended,not recommended
,,incomplete,,convenient,,,,
,proper,,more than 3,convenient,inconvenient,non-problematic,,priority
pretentious,,,,convenient,,,not recommended,
pretentious,,,,convenient,inconvenient,,,priority
pretentious,,incomplete,more than 3,,,,priority,
pretentious,proper,incomplete,,convenient,,,not recommended,not recommended
,,,more than 3,convenient,,problematic,recommended,
pretentious,,incomplete,,convenient,,,,priority
,proper,,more than 3,,,,,not recommended
pretentious,,incomplete,,,convenient,,recommended,priority
,proper,incomplete,,,,non-problematic,priority,priority
pretentious,proper,,more than 3,,,non-problematic,not recommended,not recommended
,proper,incomplete,more than 3,less convenient,,slightly problematic,recommended,
,,incomplete,,,,,,
pretentious,,incomplete,more than 3,less convenient,,slightly problematic,,
,,,,,convenient,problematic,,
pretentious,proper,,more than 3,less convenient,convenient,,,priority
,,,,,convenient,problematic,not recommended,
,proper,incomplete,more than 3,,inconvenient,non-problematic,,
pretentious,proper,,more than 3,,inconvenient,,,priority
pretentious,proper,,more than 3,,,,,not recommended
,proper,incomplete,,less convenient,,slightly problematic,recommended,priority
pretentious,,,more than 3,,inconvenient,slightly problematic,,
,proper,,more than 3,less convenient,,slightly problematic,not recommended,
pretentious,,,more than 3,,,problematic,recommended,
,,incomplete,more than 3,less convenient,inconvenient,,,
,proper,incomplete,,less convenient,,,,not recommended
,proper,,more than 3,,convenient,non-problematic,,
,proper,incomplete,more than 3,critical,,,,
pretentious,proper,incomplete,,,convenient,,,
,proper,,more than 3,critical,,slightly problematic,,
pretentious,,,,,,,,priority
,,,more than 3,critical,convenient,slightly problematic,,
pretentious,proper,,more than 3,critical,convenient,problematic,recommended,
,,,more than 3,,convenient,problematic,priority,priority
,,incomplete,,,,,,not recommended
pretentious,proper,,,critical,inconvenient,non-problematic,recommended,priority
,,incomplete,more than 3,,inconvenient,non-problematic,,priority
,proper,incomplete,more than 3,,,non-problematic,,
,proper,,more than 3,critical,inconvenient,slightly problematic,,
,proper,incomplete,,,,slightly problematic,priority,priority
,,incomplete,more than 3,,,slightly problematic,,
,,,more than 3,,,problematic,recommended,priority
pretentious,proper,incomplete,more than 3,critical,inconvenient,problematic,priority,priority
pretentious,,incomplete,,,inconvenient,,,
,,foster,1,,convenient,non-problematic,,very recommended
,proper,,1,,convenient,,priority,
,,,1,,convenient,,,
pretentious,proper,,1,convenient,,slightly problematic,,
,proper,,,,,,priority,
pretentious,,foster,,convenient,convenient,,not recommended,
,proper,,,,,problematic,,priority
,,foster,1,,convenient,,,priority
pretentious,proper,foster,,convenient,,problematic,not recommended,not recommended
pretentious,,,,convenient,inconvenient,,recommended,priority
pretentious,,foster,1,convenient,,non-problematic,priority,priority
,,foster,,convenient,,,,
pretentious,,foster,1,,inconvenient,slightly problematic,recommended,priority
,,,,convenient,inconvenient,,,
,proper,foster,,,,slightly problematic,not recommended,
pretentious,proper,,1,,inconvenient,problematic,,priority
,proper,,1,,inconvenient,,,priority
pretentious,,,,,inconvenient,,not recommended,not recommended
,,foster,,,,non-problematic,,priority
pretentious,,foster,,less convenient,,,priority,priority
pretentious,proper,,,,convenient,non-problematic,not recommended,
,,,,,,,,
pretentious,,foster,,less convenient,,,priority,priority
,,foster,,,convenient,slightly problematic,,not recommended
pretentious,,foster,1,less convenient,convenient,,recommended,
,proper,foster,1,less convenient,convenient,,priority,
,proper,foster,1,less convenient,,,not recommended,not recommended
,,,1,less convenient,,,,
,,,,less convenient,,non-problematic,priority,
,,,,less convenient,inconvenient,,not recommended,
,proper,,1,less convenient,inconvenient,,recommended,
pretentious,proper,,1,,,,,priority
,proper,foster,1,,inconvenient,slightly problematic,not recommended,
pretentious,proper,foster,1,,,,,
,proper,foster,,,,problematic,priority,
pretentious,,foster,1,less convenient,,,,not recommended
,proper,foster,1,critical,convenient,,recommended,priority
pretentious,proper,foster,1,critical,,non-problematic,,
,,,,,convenient,,,
,proper,foster,1,,,,recommended,priority
pretentious,,,,critical,,,priority,priority
,,foster,1,critical,,slightly problematic,not recommended,not recommended
,,,1,,,,recommended,priority
pretentious,proper,foster,,critical,,,,
,,,,,convenient,problematic,not recommended,not recommended
pretentious,proper,foster,,,,non-problematic,recommended,
,,foster,1,,,non-problematic,priority,priority
,,,1,critical,,non-problematic,,not recommended
,,foster,1,critical,inconvenient,,,priority
pretentious,,foster,1,,,,,priority
,,foster,1,critical,,slightly problematic,not recommended,
pretentious,,foster,1,critical,,problematic,recommended,priority
,proper,,,critical,,,priority,
pretentious,proper,foster,,critical,inconvenient,,,
pretentious,proper,,2,convenient,,non-problematic,recommended,very recommended
,,foster,,convenient,convenient,non-problematic,,priority
,proper,,,,convenient,non-problematic,not recommended,not recommended
,proper,,2,,convenient,slightly problematic,,
,proper,,,,convenient,slightly problematic,,priority
pretentious,proper,,,,,slightly problematic,not recommended,not recommended
pretentious,,foster,2,,convenient,,,priority
,proper,,2,convenient,convenient,problematic,priority,priority
pretentious,proper,foster,,convenient,convenient,problematic,,not recommended
pretentious,proper,foster,,convenient,inconvenient,,recommended,
,proper,foster,,,,non-problematic,priority,
,,foster,,convenient,inconvenient,,,
pretentious,proper,foster,,,,,recommended,priority
pretentious,proper,foster,2,convenient,inconvenient,,,
pretentious,proper,,2,,inconvenient,,not recommended,not recommended
pretentious,proper,foster,,,,problematic,,
pretentious,proper,foster,,convenient,inconvenient,,priority,
pretentious,,foster,2,,,,not recommended,
pretentious,,foster,,less convenient,,non-problematic,recommended,priority
