parents_occupation,child_nursery,family_form,num_children,housing,financial_standing,social_conditions,health_conditions,application_decision
usual,less proper,completed,more than 3,less convenient,inconvenient,non-problematic,,priority
usual,less proper,completed,more than 3,less convenient,inconvenient,non-problematic,priority,priority
usual,less proper,completed,more than 3,less convenient,inconvenient,non-problematic,not recommended,not recommended
,less proper,completed,more than 3,,inconvenient,slightly problematic,recommended,priority
usual,less proper,completed,more than 3,,inconvenient,slightly problematic,priority,
usual,less proper,completed,more than 3,,inconvenient,slightly problematic,not recommended,not recommended
usual,less proper,completed,more than 3,less convenient,inconvenient,problematic,recommended,priority
usual,less proper,completed,more than 3,less convenient,inconvenient,problematic,priority,priority
usual,less proper,completed,,less convenient,inconvenient,problematic,not recommended,not recommended
usual,less proper,completed,more than 3,critical,convenient,non-problematic,recommended,
usual,less proper,completed,more than 3,critical,convenient,non-problematic,priority,priority
usual,,completed,,critical,convenient,non-problematic,not recommended,not recommended
usual,less proper,,more than 3,critical,convenient,slightly problematic,recommended,priority
usual,less proper,completed,more than 3,critical,convenient,slightly problematic,priority,priority
usual,less proper,completed,more than 3,critical,convenient,slightly problematic,not recommended,not recommended
usual,less proper,completed,more than 3,critical,convenient,problematic,recommended,priority
usual,,completed,more than 3,critical,convenient,problematic,,priority
usual,less proper,completed,more than 3,critical,convenient,problematic,not recommended,not recommended
usual,less proper,completed,more than 3,,inconvenient,non-problematic,recommended,priority
usual,less proper,completed,more than 3,critical,inconvenient,non-problematic,priority,priority
usual,less proper,completed,more than 3,critical,inconvenient,non-problematic,,not recommended
usual,less proper,completed,more than 3,,inconvenient,slightly problematic,,priority
usual,less proper,completed,,,inconvenient,,priority,priority
usual,less proper,completed,more than 3,critical,inconvenient,slightly problematic,not recommended,not recommended
usual,less proper,completed,more than 3,critical,inconvenient,problematic,recommended,priority
usual,less proper,,more than 3,critical,inconvenient,,priority,priority
usual,less proper,completed,more than 3,critical,inconvenient,problematic,not recommended,not recommended
usual,less proper,incomplete,1,convenient,,non-problematic,recommended,very recommended
usual,,incomplete,1,convenient,convenient,non-problematic,priority,priority
usual,less proper,incomplete,1,,convenient,non-problematic,not recommended,not recommended
usual,less proper,incomplete,1,convenient,convenient,slightly problematic,recommended,
usual,less proper,incomplete,1,convenient,convenient,slightly problematic,priority,priority
usual,less proper,incomplete,1,convenient,convenient,slightly problematic,,not recommended
usual,less proper,incomplete,1,convenient,convenient,problematic,recommended,priority
usual,less proper,incomplete,1,convenient,convenient,problematic,priority,priority
usual,less proper,incomplete,1,convenient,convenient,problematic,not recommended,not recommended
usual,,,1,convenient,inconvenient,non-problematic,recommended,very recommended
usual,less proper,incomplete,1,convenient,inconvenient,non-problematic,priority,priority
usual,less proper,incomplete,1,,,,,not recommended
usual,less proper,incomplete,1,convenient,inconvenient,slightly problematic,recommended,very recommended
usual,less proper,incomplete,1,convenient,inconvenient,slightly problematic,priority,priority
usual,,incomplete,1,convenient,inconvenient,slightly problematic,not recommended,not recommended
usual,less proper,incomplete,1,convenient,inconvenient,problematic,recommended,
,less proper,incomplete,1,convenient,inconvenient,problematic,priority,priority
usual,less proper,incomplete,1,convenient,inconvenient,problematic,not recommended,not recommended
usual,less proper,incomplete,,less convenient,convenient,non-problematic,recommended,very recommended
usual,less proper,incomplete,,less convenient,,non-problematic,priority,priority
usual,,incomplete,1,less convenient,convenient,non-problematic,not recommended,not recommended
usual,less proper,incomplete,1,less convenient,convenient,slightly problematic,recommended,
usual,less proper,incomplete,1,,,slightly problematic,priority,priority
usual,less proper,incomplete,1,less convenient,convenient,slightly problematic,not recommended,not recommended
usual,less proper,incomplete,,less convenient,convenient,problematic,recommended,priority
usual,less proper,,1,less convenient,convenient,problematic,,priority
usual,less proper,,1,less convenient,convenient,problematic,not recommended,not recommended
usual,less proper,,1,less convenient,inconvenient,non-problematic,recommended,very recommended
usual,less proper,incomplete,1,less convenient,inconvenient,,priority,priority
usual,,,1,less convenient,inconvenient,non-problematic,,not recommended
usual,less proper,incomplete,1,,inconvenient,,recommended,very recommended
usual,less proper,incomplete,1,less convenient,inconvenient,slightly problematic,priority,priority
,less proper,incomplete,1,less convenient,inconvenient,slightly problematic,not recommended,not recommended
usual,less proper,incomplete,1,less convenient,inconvenient,problematic,recommended,priority
,less proper,incomplete,1,less convenient,inconvenient,problematic,priority,priority
usual,less proper,,1,less convenient,inconvenient,problematic,not recommended,not recommended
usual,less proper,incomplete,1,critical,,non-problematic,,priority
usual,less proper,incomplete,1,,convenient,non-problematic,priority,priority
usual,less proper,incomplete,1,critical,convenient,non-problematic,not recommended,not recommended
usual,,incomplete,1,,convenient,slightly problematic,recommended,priority
usual,,incomplete,1,critical,convenient,slightly problematic,priority,priority
usual,less proper,incomplete,1,critical,convenient,slightly problematic,not recommended,not recommended
usual,less proper,incomplete,,critical,convenient,problematic,recommended,priority
usual,less proper,incomplete,1,critical,convenient,problematic,priority,priority
usual,less proper,incomplete,1,critical,convenient,problematic,not recommended,not recommended
usual,less proper,incomplete,1,critical,inconvenient,non-problematic,recommended,priority
,less proper,incomplete,1,,inconvenient,,priority,priority
usual,less proper,incomplete,1,critical,inconvenient,non-problematic,not recommended,not recommended
usual,less proper,incomplete,1,critical,inconvenient,slightly problematic,recommended,priority
usual,less proper,incomplete,1,critical,inconvenient,slightly problematic,priority,priority
usual,,incomplete,1,critical,inconvenient,slightly problematic,not recommended,not recommended
usual,less proper,incomplete,1,critical,inconvenient,problematic,recommended,priority
usual,less proper,incomplete,1,critical,inconvenient,problematic,priority,priority
usual,less proper,incomplete,1,critical,,,not recommended,not recommended
usual,less proper,incomplete,2,convenient,convenient,,,very recommended
usual,less proper,incomplete,2,convenient,convenient,non-problematic,priority,priority
usual,less proper,incomplete,2,,convenient,non-problematic,not recommended,
usual,less proper,incomplete,2,convenient,convenient,slightly problematic,,very recommended
