class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
,,fibrous,,no,,free,,broad,,tapering,equal,smooth,,white,white,,white,,,black,,grasses
,convex,fibrous,white,,,free,,broad,black,,equal,smooth,smooth,white,white,,,one,evanescent,brown,scattered,grasses
edible,,smooth,gray,no,,,crowded,broad,pink,tapering,,fibrous,smooth,white,white,partial,white,one,evanescent,,abundant,grasses
edible,flat,fibrous,white,,none,free,crowded,broad,chocolate,tapering,equal,fibrous,,,white,partial,white,one,evanescent,black,,
edible,flat,,yellow,bruises,,free,crowded,,brown,tapering,,smooth,,white,,partial,,one,,brown,several,
edible,flat,fibrous,white,,almond,,crowded,narrow,brown,tapering,bulbous,smooth,,,,,,one,pendant,brown,several,
edible,flat,fibrous,,no,,,crowded,broad,,tapering,equal,smooth,,,white,partial,,one,,,abundant,
edible,convex,,brown,bruises,none,free,close,broad,,tapering,bulbous,,smooth,white,white,,white,one,pendant,brown,solitary,
edible,,scaly,,bruises,none,,close,broad,brown,,bulbous,smooth,smooth,gray,,partial,white,one,,,solitary,
edible,convex,fibrous,,,none,,,broad,purple,tapering,bulbous,smooth,,white,gray,partial,white,one,pendant,,solitary,woods
,,,,no,,free,crowded,broad,black,tapering,,,fibrous,white,white,partial,white,one,evanescent,,scattered,grasses
,,,,,none,free,close,broad,,,,smooth,,white,,,,one,,,solitary,woods
edible,convex,fibrous,,bruises,none,free,close,broad,brown,,bulbous,smooth,smooth,pink,pink,partial,white,,pendant,black,,woods
edible,convex,fibrous,,no,none,free,crowded,,pink,tapering,equal,fibrous,smooth,,white,partial,white,one,evanescent,,,
edible,convex,fibrous,brown,,none,free,close,,brown,,,smooth,smooth,white,pink,partial,white,,pendant,,several,
edible,,,brown,no,none,,,broad,chocolate,tapering,equal,fibrous,fibrous,white,white,,white,one,evanescent,black,,
,bell,scaly,,,,,close,,black,enlarging,,smooth,smooth,,white,,,,pendant,black,scattered,meadows
,convex,scaly,red,bruises,none,free,close,,,,,smooth,,white,pink,partial,,,,black,several,woods
edible,flat,,brown,no,,free,crowded,broad,chocolate,tapering,equal,smooth,fibrous,white,white,partial,white,one,,,,grasses
,,,red,,none,free,close,broad,,tapering,bulbous,,smooth,pink,pink,,white,one,pendant,black,solitary,
edible,flat,,,,,,close,broad,,tapering,bulbous,,,,gray,partial,,,pendant,black,solitary,woods
,convex,scaly,gray,bruises,none,,,broad,purple,,bulbous,smooth,,pink,,partial,white,one,,black,,woods
edible,convex,smooth,gray,,none,,,broad,pink,,equal,smooth,smooth,white,white,partial,white,,evanescent,brown,abundant,grasses
,convex,,brown,no,none,free,crowded,,,tapering,equal,fibrous,,white,white,,white,one,evanescent,black,scattered,grasses
,convex,fibrous,gray,,,,crowded,broad,,,equal,fibrous,fibrous,,white,partial,,,,,abundant,grasses
edible,convex,smooth,gray,,none,free,,broad,brown,tapering,equal,smooth,,white,white,,white,one,,black,abundant,grasses
edible,convex,,,bruises,none,,close,broad,white,tapering,bulbous,,smooth,,pink,partial,white,one,,black,solitary,
edible,flat,fibrous,gray,bruises,none,free,close,,,tapering,bulbous,smooth,,pink,white,,white,,,brown,solitary,woods
edible,,fibrous,brown,,none,,,broad,brown,tapering,bulbous,,smooth,pink,white,partial,,one,pendant,black,solitary,woods
,convex,fibrous,brown,no,none,,crowded,,black,tapering,equal,fibrous,,white,white,partial,white,one,,brown,scattered,
,flat,smooth,brown,,none,free,crowded,,brown,tapering,equal,smooth,fibrous,,white,partial,white,,,brown,scattered,
,convex,,white,no,none,,crowded,,,,,smooth,smooth,,white,partial,white,,,,scattered,grasses
edible,,scaly,yellow,bruises,,free,close,broad,pink,enlarging,,,scaly,white,white,partial,,one,,brown,scattered,paths
edible,convex,fibrous,red,,none,free,close,broad,purple,,bulbous,,smooth,white,,partial,white,one,pendant,brown,several,woods
edible,convex,fibrous,brown,,,free,crowded,,chocolate,tapering,equal,,,,white,partial,white,,evanescent,,,grasses
,convex,,,bruises,,,close,broad,pink,tapering,bulbous,,smooth,white,,partial,white,one,pendant,,several,
edible,,fibrous,gray,bruises,none,,,broad,brown,tapering,,smooth,,white,pink,partial,,one,pendant,brown,solitary,
edible,convex,fibrous,,no,,free,crowded,,,tapering,equal,,smooth,,white,partial,white,one,evanescent,brown,abundant,
edible,convex,scaly,white,bruises,almond,free,close,broad,black,,,smooth,,white,white,partial,white,one,pendant,black,,meadows
edible,,smooth,brown,,,,crowded,,pink,,equal,smooth,smooth,white,white,partial,white,,evanescent,,scattered,grasses
edible,flat,smooth,white,no,,,,,pink,tapering,,,smooth,white,white,partial,white,,evanescent,brown,,grasses
,flat,,brown,bruises,none,free,close,broad,purple,,bulbous,smooth,,gray,white,partial,white,one,,brown,several,woods
,,fibrous,white,no,none,free,crowded,broad,black,tapering,,fibrous,fibrous,white,white,,white,,,black,scattered,
,convex,fibrous,gray,,none,,close,broad,purple,,bulbous,smooth,smooth,gray,pink,partial,,one,pendant,brown,several,
edible,convex,,brown,,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,gray,partial,,one,pendant,brown,solitary,woods
edible,,fibrous,white,no,,free,crowded,,,,equal,,,white,white,,,one,,,abundant,grasses
edible,convex,smooth,white,bruises,almond,free,close,,,enlarging,club,,smooth,,,,white,,pendant,,,meadows
edible,flat,,,no,,free,crowded,broad,brown,tapering,,fibrous,smooth,,white,partial,white,,evanescent,brown,scattered,grasses
,,scaly,brown,,pungent,free,close,narrow,brown,,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,several,grasses
,flat,,gray,no,none,,crowded,broad,,tapering,,,smooth,white,white,partial,,one,,,scattered,grasses
edible,,fibrous,brown,,,free,close,,,tapering,bulbous,,smooth,pink,,partial,,one,,brown,several,woods
edible,,fibrous,,no,,free,,,brown,,equal,,,white,,,,,,,,grasses
,convex,scaly,,,,free,close,broad,purple,,bulbous,smooth,smooth,pink,,partial,white,one,pendant,black,several,woods
,convex,scaly,red,bruises,none,free,,broad,pink,tapering,,smooth,smooth,pink,,,white,one,,brown,several,woods
poisonous,flat,,,bruises,pungent,free,,narrow,brown,enlarging,equal,,,white,white,partial,white,,pendant,black,,urban
edible,flat,,gray,no,,free,,broad,pink,tapering,,,smooth,white,white,,,one,evanescent,,,
,,fibrous,gray,,none,free,close,broad,brown,tapering,bulbous,smooth,,white,gray,,white,one,,black,solitary,woods
,flat,fibrous,,bruises,,free,close,broad,brown,tapering,bulbous,smooth,,,pink,,,,pendant,black,solitary,woods
edible,convex,,gray,,none,,close,,,tapering,,smooth,,,gray,partial,,one,pendant,black,,woods
edible,,fibrous,,,,free,close,broad,,,,smooth,,,,partial,white,,pendant,brown,,
edible,convex,fibrous,,bruises,,free,close,broad,,tapering,bulbous,smooth,,pink,gray,,white,one,pendant,black,solitary,woods
poisonous,,smooth,white,bruises,,free,close,narrow,,enlarging,,,,white,white,partial,white,one,pendant,brown,several,
edible,convex,smooth,yellow,,anise,free,,,black,,club,smooth,smooth,white,white,partial,,one,pendant,,numerous,meadows
edible,convex,fibrous,brown,bruises,none,free,close,broad,brown,,,smooth,smooth,,pink,partial,white,one,pendant,brown,several,woods
,flat,scaly,brown,bruises,none,free,close,broad,white,tapering,bulbous,smooth,,white,white,partial,white,,pendant,brown,,woods
,convex,,gray,no,none,free,,broad,brown,tapering,,,fibrous,,white,partial,white,,evanescent,brown,,grasses
edible,,scaly,red,bruises,none,free,close,broad,purple,,bulbous,smooth,smooth,white,,,white,one,pendant,,,woods
edible,convex,fibrous,gray,no,none,,crowded,,black,tapering,,,smooth,white,,partial,white,,,brown,,grasses
edible,,smooth,white,no,none,free,,,pink,,equal,fibrous,smooth,white,white,partial,white,,evanescent,brown,scattered,grasses
,convex,fibrous,brown,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,gray,partial,,one,pendant,,several,woods
edible,flat,fibrous,,,none,,close,broad,purple,,,,,white,,partial,white,one,,brown,,
edible,flat,fibrous,,,none,free,,broad,,tapering,,smooth,fibrous,white,,partial,white,one,evanescent,black,scattered,
edible,flat,fibrous,gray,no,none,free,,broad,brown,tapering,,,,,white,,,one,evanescent,,scattered,grasses
edible,flat,fibrous,,,none,free,crowded,,chocolate,,equal,fibrous,fibrous,,,,white,,evanescent,,scattered,grasses
edible,,fibrous,gray,,,free,close,,pink,tapering,bulbous,smooth,smooth,,white,,,,pendant,black,solitary,
edible,convex,fibrous,red,bruises,,,close,broad,brown,tapering,bulbous,,smooth,pink,gray,,,one,pendant,brown,,woods
poisonous,flat,scaly,brown,bruises,,free,close,,,enlarging,,,smooth,,white,partial,white,one,pendant,black,scattered,urban
edible,,scaly,,bruises,none,free,,broad,,tapering,bulbous,,smooth,gray,,partial,,one,pendant,black,several,woods
edible,,smooth,white,,none,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,,,white,,evanescent,brown,abundant,grasses
,,smooth,,bruises,,free,,broad,gray,,club,smooth,,,white,partial,,,,,,meadows
edible,convex,,white,,,free,,broad,,tapering,equal,fibrous,fibrous,,,partial,white,one,evanescent,,scattered,
,flat,,brown,,,,crowded,broad,,,,,fibrous,white,white,,,one,evanescent,black,scattered,
,convex,,gray,bruises,none,free,close,,pink,,bulbous,smooth,smooth,gray,white,,white,,pendant,black,solitary,woods
edible,flat,fibrous,,bruises,,free,,,brown,tapering,bulbous,smooth,,,,partial,white,one,,,several,
edible,,fibrous,gray,no,none,,,broad,pink,,,fibrous,smooth,white,white,,white,one,evanescent,black,,
,convex,smooth,,bruises,pungent,,close,narrow,,enlarging,equal,,smooth,,white,partial,white,one,,black,scattered,grasses
,convex,smooth,,no,none,free,crowded,,,tapering,equal,,smooth,,,partial,,one,evanescent,brown,abundant,grasses
,convex,,gray,bruises,none,free,close,,pink,tapering,,,,white,gray,partial,white,,pendant,,,
,flat,fibrous,gray,bruises,,free,close,broad,,tapering,bulbous,,,white,white,partial,white,one,pendant,,several,woods
,convex,scaly,brown,bruises,none,,close,broad,white,tapering,,,,,white,partial,,one,pendant,brown,,
edible,,,,,none,free,close,,pink,,bulbous,smooth,,,gray,,,one,,brown,,woods
edible,flat,fibrous,brown,bruises,none,free,,broad,,tapering,,smooth,smooth,gray,pink,partial,white,one,pendant,brown,,woods
,,fibrous,,bruises,,,,broad,,tapering,,smooth,smooth,gray,,,white,one,pendant,black,solitary,woods
edible,flat,fibrous,brown,bruises,none,free,close,broad,pink,tapering,,smooth,smooth,,white,,white,,pendant,,,woods
,convex,scaly,,bruises,,free,close,broad,purple,,bulbous,smooth,,pink,pink,partial,white,one,pendant,black,solitary,
edible,convex,fibrous,gray,bruises,,,,,,tapering,bulbous,smooth,smooth,pink,,,white,one,pendant,black,several,woods
,flat,fibrous,gray,,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,,white,partial,,one,,black,,woods
,convex,,,bruises,,free,close,,,,bulbous,smooth,smooth,gray,white,partial,white,one,pendant,,several,
edible,convex,,,bruises,none,free,close,,purple,,bulbous,,smooth,gray,pink,partial,white,,pendant,brown,several,
,convex,smooth,,,,,close,narrow,white,enlarging,equal,smooth,smooth,white,,,,,pendant,,,grasses
edible,convex,,red,,none,free,close,broad,,tapering,bulbous,smooth,smooth,pink,gray,,white,one,pendant,brown,,woods
edible,convex,scaly,,bruises,none,free,close,,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,black,,
edible,convex,fibrous,brown,,none,,close,broad,pink,tapering,bulbous,smooth,,gray,gray,partial,white,,,,solitary,
edible,convex,scaly,red,bruises,,free,,,white,tapering,,smooth,,white,gray,partial,white,one,,black,,woods
edible,convex,scaly,gray,bruises,,free,close,broad,brown,tapering,bulbous,,,,pink,partial,white,,pendant,black,several,woods
,convex,fibrous,,bruises,,,close,broad,brown,tapering,bulbous,smooth,,pink,pink,partial,white,,,black,several,woods
edible,convex,scaly,gray,,none,,,,purple,,bulbous,smooth,smooth,gray,,partial,white,one,pendant,black,several,woods
,convex,fibrous,,bruises,none,free,close,broad,pink,,bulbous,,smooth,white,white,partial,white,,pendant,,solitary,
edible,,,,bruises,,free,close,broad,brown,tapering,bulbous,smooth,smooth,white,white,partial,,one,pendant,brown,,woods
edible,,fibrous,brown,bruises,none,free,close,,pink,,,smooth,,gray,pink,partial,,one,pendant,,several,woods
edible,convex,fibrous,brown,bruises,none,free,close,broad,,tapering,bulbous,smooth,,white,pink,,,one,pendant,black,several,woods
edible,flat,,gray,,none,free,close,,,,bulbous,smooth,,pink,pink,partial,white,one,pendant,,,woods
edible,convex,,,bruises,,free,close,,purple,tapering,bulbous,,,,gray,partial,white,,,brown,several,woods
edible,convex,,gray,,none,free,,broad,pink,,bulbous,smooth,,gray,gray,partial,white,,pendant,brown,,woods
edible,convex,scaly,gray,,,,close,,brown,,,smooth,smooth,white,,,white,,pendant,black,,woods
poisonous,convex,fibrous,gray,no,foul,free,close,,pink,enlarging,bulbous,,,buff,buff,partial,white,one,large,,,grasses
poisonous,,,white,bruises,pungent,free,,narrow,,enlarging,,smooth,smooth,white,,partial,white,one,pendant,,scattered,
,,,red,bruises,none,free,close,,brown,tapering,bulbous,smooth,smooth,pink,,partial,,one,pendant,black,several,woods
,,,white,no,none,free,crowded,broad,chocolate,tapering,,,,white,white,partial,white,one,evanescent,brown,scattered,grasses
,,scaly,,bruises,none,free,close,broad,,tapering,bulbous,,,gray,white,,white,one,pendant,brown,several,woods
edible,flat,fibrous,brown,bruises,none,,close,broad,brown,tapering,,smooth,,gray,white,,,one,pendant,,solitary,woods
edible,,,brown,bruises,none,free,close,,white,,bulbous,smooth,smooth,pink,gray,,,one,pendant,brown,several,woods
edible,,scaly,gray,bruises,none,free,close,broad,purple,tapering,bulbous,,smooth,,white,partial,,one,,,,woods
,,,,,none,free,close,,white,tapering,bulbous,smooth,,gray,white,partial,white,one,pendant,brown,several,woods
,convex,fibrous,red,bruises,none,free,close,,,tapering,bulbous,,smooth,white,pink,,,,pendant,,several,woods
edible,convex,scaly,,bruises,,,close,,brown,tapering,bulbous,,smooth,,,partial,white,one,,brown,,woods
,convex,fibrous,gray,,none,free,close,,white,,,,,pink,gray,partial,white,one,pendant,black,solitary,woods
edible,,fibrous,,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,,,white,one,pendant,black,,woods
edible,convex,scaly,red,bruises,,free,,broad,,tapering,bulbous,smooth,smooth,white,gray,partial,white,,,,several,woods
edible,convex,scaly,brown,bruises,,free,close,broad,pink,,,smooth,smooth,,,,white,one,pendant,brown,,
edible,convex,scaly,red,,none,free,,,brown,,bulbous,smooth,,white,white,,white,one,,,solitary,woods
edible,,scaly,brown,bruises,none,free,close,,pink,tapering,bulbous,smooth,smooth,white,gray,,,one,pendant,brown,,woods
,flat,scaly,brown,bruises,none,,close,broad,brown,tapering,bulbous,smooth,smooth,pink,,partial,,,pendant,,,
edible,,scaly,brown,bruises,,free,close,broad,brown,,bulbous,,smooth,,gray,partial,white,one,pendant,,several,woods
poisonous,flat,,brown,bruises,pungent,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,,partial,,one,pendant,,several,urban
edible,,fibrous,,,,,close,broad,purple,tapering,bulbous,,smooth,white,,partial,white,,,brown,solitary,woods
poisonous,convex,smooth,white,bruises,pungent,free,,,white,enlarging,equal,smooth,smooth,,white,partial,white,one,,black,scattered,
edible,convex,fibrous,,bruises,none,free,close,broad,,tapering,,smooth,,,pink,partial,white,one,pendant,,solitary,woods
edible,,fibrous,brown,bruises,none,,close,,pink,tapering,bulbous,,smooth,gray,,partial,white,one,pendant,black,solitary,woods
edible,convex,scaly,brown,bruises,none,free,close,broad,purple,,bulbous,smooth,smooth,pink,,partial,white,one,pendant,brown,several,woods
edible,flat,,red,,none,free,close,,pink,tapering,bulbous,smooth,,white,,partial,,one,,brown,,woods
edible,,,,,,free,close,broad,,,bulbous,smooth,,white,,,white,,pendant,brown,solitary,woods
,convex,fibrous,gray,,none,free,close,broad,pink,tapering,,,smooth,gray,,,,one,pendant,brown,several,woods
edible,convex,scaly,,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,,,white,one,,brown,,
edible,flat,,brown,bruises,none,free,,,purple,tapering,bulbous,,,white,gray,,white,one,,,,woods
edible,flat,fibrous,brown,,none,free,,,white,tapering,,smooth,smooth,,pink,partial,,one,pendant,brown,,woods
edible,,,red,bruises,none,,close,,,tapering,,smooth,smooth,white,gray,partial,white,,,black,several,
,convex,fibrous,brown,,none,free,,,purple,tapering,,,,white,gray,partial,white,one,,black,solitary,
,convex,fibrous,red,,,,,broad,,tapering,bulbous,smooth,smooth,,white,partial,white,,pendant,brown,solitary,woods
,flat,fibrous,gray,,none,free,,broad,,,bulbous,smooth,,gray,,,white,one,,black,several,
edible,,scaly,brown,bruises,,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,pink,partial,white,one,,black,solitary,
edible,flat,fibrous,brown,bruises,none,free,close,broad,purple,tapering,,smooth,smooth,white,pink,,white,one,pendant,brown,,woods
edible,convex,fibrous,red,,none,,,broad,brown,tapering,bulbous,smooth,,white,pink,partial,,one,,brown,,woods
,,,,bruises,none,free,close,,white,tapering,bulbous,smooth,smooth,pink,white,partial,white,,pendant,,solitary,woods
edible,convex,,gray,,,free,close,broad,pink,tapering,,smooth,smooth,pink,,partial,white,one,pendant,black,,woods
edible,convex,scaly,gray,bruises,none,,close,,brown,tapering,,smooth,,gray,,partial,white,,,,,
