class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
edible,,fibrous,brown,,none,,close,broad,brown,,,smooth,,,,partial,,one,pendant,black,several,
,,fibrous,brown,,,,close,broad,brown,,,smooth,smooth,,,partial,,,,,,woods
,,fibrous,white,no,none,free,crowded,broad,black,tapering,equal,smooth,smooth,white,,partial,,,evanescent,,,
,,smooth,brown,,none,free,,broad,,tapering,,fibrous,,white,,partial,,,,,scattered,
poisonous,,,,bruises,pungent,,close,narrow,,enlarging,,,,white,,,,,,brown,,urban
,flat,,brown,no,,free,,,pink,,,,,white,,partial,,,evanescent,brown,,grasses
,,scaly,gray,bruises,none,,close,,white,tapering,bulbous,smooth,,,,partial,white,,pendant,brown,solitary,
edible,convex,scaly,,bruises,none,free,,,brown,,bulbous,,,,,partial,,one,pendant,,several,woods
edible,convex,,,,,free,crowded,,,,,smooth,smooth,,,,white,one,,brown,abundant,
edible,,fibrous,gray,,none,,close,,white,,bulbous,,,pink,pink,,,,,brown,,woods
edible,,,red,,,,close,,purple,tapering,,smooth,,pink,,,white,one,pendant,brown,,
,convex,fibrous,gray,,,,,,,,,,,gray,,partial,,one,,,solitary,woods
,,fibrous,,,none,free,,broad,purple,,bulbous,smooth,smooth,pink,,partial,,,pendant,brown,several,woods
edible,,fibrous,,,none,free,close,broad,,,bulbous,smooth,,,,partial,white,,,,,
,,,white,,pungent,free,,,,,,smooth,smooth,,white,,,one,,black,several,grasses
,convex,,brown,no,,free,,,,,equal,,smooth,white,white,,white,one,evanescent,,scattered,grasses
edible,convex,,,,,,,broad,white,,,,smooth,pink,,partial,,one,pendant,brown,,
,convex,,gray,bruises,none,free,close,,pink,tapering,bulbous,smooth,smooth,white,gray,,white,,,,,
,,scaly,,,,,close,narrow,white,,,,smooth,white,white,,,,pendant,,,grasses
edible,,,gray,bruises,none,,close,broad,purple,,,,smooth,,,,white,one,pendant,black,solitary,
edible,,,,,,,,,,tapering,equal,smooth,fibrous,white,white,partial,,,,black,scattered,
,,fibrous,red,,,free,close,broad,,,,smooth,smooth,,gray,,white,,,black,several,woods
edible,,,brown,no,,free,crowded,,,,,fibrous,,,white,partial,white,,evanescent,brown,,grasses
,flat,smooth,white,,none,free,crowded,,chocolate,,,fibrous,,,white,,white,one,evanescent,,abundant,grasses
,,,brown,no,,free,crowded,,pink,tapering,equal,,,white,,partial,white,one,,black,,grasses
,,,red,bruises,none,free,,broad,,tapering,,smooth,smooth,,,,white,,,,several,woods
,flat,smooth,brown,,,,,broad,black,tapering,equal,,fibrous,white,,partial,,,evanescent,,scattered,
edible,flat,fibrous,brown,bruises,none,free,close,broad,,tapering,bulbous,smooth,,pink,pink,partial,white,,pendant,brown,,woods
,,smooth,white,,,,crowded,broad,,,,smooth,,white,white,,,,evanescent,black,scattered,
,,,brown,no,none,free,crowded,broad,black,tapering,,,,white,white,,white,,evanescent,,abundant,grasses
edible,flat,fibrous,,,,free,,,chocolate,tapering,equal,,fibrous,white,,partial,,one,,brown,scattered,
,,smooth,,bruises,,free,,narrow,,enlarging,equal,smooth,,,white,partial,,,,black,several,urban
,,fibrous,,,none,,close,,,,bulbous,smooth,smooth,,,,white,,pendant,black,,woods
,,,brown,,,,,broad,,tapering,equal,fibrous,,,white,,white,,evanescent,,,grasses
,,,,,,,,,brown,,,smooth,smooth,,white,partial,,one,,brown,,
edible,,,brown,,none,,close,,brown,,bulbous,,,,,,white,,,brown,several,woods
edible,,fibrous,,bruises,none,free,close,broad,purple,,,smooth,,white,pink,,white,one,pendant,,solitary,woods
edible,flat,fibrous,,no,none,free,crowded,broad,pink,,,fibrous,,,white,partial,white,one,,,abundant,grasses
edible,,fibrous,red,,,free,,,,,,,,gray,,partial,white,,,black,,
edible,,fibrous,white,,,free,crowded,,,,,,,white,white,partial,white,,,brown,scattered,grasses
,,,,,none,,crowded,broad,chocolate,tapering,,fibrous,fibrous,,white,,,one,evanescent,,scattered,
edible,convex,scaly,white,bruises,anise,,,,black,enlarging,club,smooth,smooth,white,,,,one,,black,,
edible,,smooth,white,no,none,free,,broad,,,,fibrous,smooth,white,,,white,one,,,scattered,
edible,convex,,,bruises,,,close,broad,purple,tapering,bulbous,,smooth,pink,,,white,,pendant,brown,several,woods
edible,convex,fibrous,gray,bruises,,free,,broad,,tapering,bulbous,smooth,smooth,gray,,,,,pendant,,solitary,woods
edible,,,,no,,free,crowded,,,tapering,,fibrous,smooth,,white,,,one,,,abundant,
,flat,,white,,pungent,,close,,brown,enlarging,,,,white,white,partial,white,,,brown,,
edible,,,red,,,free,close,,,tapering,,,,,pink,partial,,one,pendant,,,woods
,flat,smooth,,,,,,narrow,,enlarging,,smooth,smooth,white,,,,,pendant,black,scattered,urban
poisonous,flat,,,bruises,pungent,,close,,,,equal,,smooth,,white,,,,,,several,
edible,convex,fibrous,gray,bruises,none,,close,,,,bulbous,smooth,smooth,,,,white,,pendant,brown,several,woods
,flat,smooth,brown,no,none,,,broad,chocolate,,equal,,,,,partial,white,one,evanescent,,abundant,grasses
edible,,fibrous,gray,,,,,broad,pink,tapering,bulbous,smooth,,gray,white,partial,,,,brown,solitary,
edible,,,brown,,,,,broad,chocolate,,,,,white,,,,,,black,,
edible,convex,,,bruises,none,,,,white,tapering,,,smooth,,,partial,,one,pendant,brown,solitary,
edible,flat,,,no,,,,,pink,,,fibrous,smooth,white,,,white,,,brown,,grasses
edible,,,,,none,free,,,,tapering,equal,,fibrous,,,,white,,evanescent,,abundant,
,,smooth,brown,,,free,,broad,black,tapering,equal,fibrous,,,,partial,white,,evanescent,,abundant,
edible,,smooth,,,none,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,white,partial,,one,,,scattered,grasses
,,,,,,,close,,,tapering,bulbous,,,gray,,partial,,one,pendant,,,woods
,,,red,bruises,,free,close,broad,purple,tapering,bulbous,,,,white,,white,,,,several,
edible,,smooth,,,none,,,broad,black,tapering,equal,fibrous,,white,white,,white,,,,,grasses
,,,,,none,,,broad,white,,bulbous,smooth,,gray,,,,one,pendant,,,
,flat,scaly,,,pungent,free,,,,enlarging,,,,,white,,,,,,several,
,convex,scaly,,,anise,,close,broad,brown,,,smooth,scaly,,,partial,white,one,,,,grasses
,flat,,,bruises,pungent,,,narrow,pink,enlarging,,smooth,smooth,white,white,partial,,,pendant,,scattered,
,,,white,,,free,,broad,,,,fibrous,smooth,white,,partial,,one,evanescent,,,
edible,flat,fibrous,brown,no,,free,,broad,,,equal,fibrous,fibrous,white,white,,,one,evanescent,,,grasses
poisonous,,,brown,,,free,,,,,equal,smooth,,,,,white,,,brown,,
edible,convex,smooth,brown,no,none,,crowded,,black,,,,,,white,,white,one,evanescent,,abundant,grasses
edible,,,,,,free,crowded,,brown,,,smooth,fibrous,white,,,white,one,,black,,
edible,convex,fibrous,red,bruises,,free,close,,,tapering,,,,,,partial,white,one,pendant,,several,woods
,,,,no,,free,,broad,,tapering,equal,,,,white,,white,,,black,,grasses
,convex,,white,,,free,,,,,equal,smooth,,white,white,,,,evanescent,,,
edible,,smooth,gray,no,,,,broad,pink,tapering,,fibrous,smooth,white,white,partial,white,one,evanescent,,abundant,grasses
edible,flat,fibrous,white,,none,,crowded,broad,,tapering,,fibrous,,,white,partial,white,,,black,,
edible,flat,,yellow,bruises,,free,crowded,,brown,tapering,,,,,,partial,,,,brown,several,
edible,flat,fibrous,,,almond,,crowded,narrow,brown,,bulbous,smooth,,,,,,one,pendant,brown,,
edible,flat,fibrous,,no,,,crowded,broad,,tapering,equal,smooth,,,white,partial,,,,,abundant,
edible,,,brown,bruises,none,free,,broad,,tapering,bulbous,,smooth,white,,,white,one,pendant,,,
edible,,scaly,,bruises,,,close,broad,brown,,,smooth,smooth,gray,,partial,,,,,,
,convex,fibrous,,,,,,,purple,tapering,bulbous,smooth,,white,gray,,white,one,pendant,,solitary,woods
,,,,no,,free,crowded,,,,,,,white,white,partial,white,one,evanescent,,scattered,grasses
,,,,,,free,close,broad,,,,smooth,,white,,,,one,,,,woods
,convex,,,bruises,,free,close,broad,,,bulbous,,smooth,pink,pink,,white,,,,,woods
edible,convex,fibrous,,no,,free,crowded,,pink,,equal,fibrous,smooth,,white,partial,,,,,,
edible,convex,fibrous,brown,,,free,close,,,,,,smooth,white,,,white,,pendant,,,
edible,,,,no,none,,,broad,chocolate,tapering,equal,fibrous,,white,white,,,one,evanescent,black,,
,bell,scaly,,,,,,,black,enlarging,,smooth,smooth,,white,,,,pendant,black,,meadows
,convex,scaly,red,bruises,none,free,close,,,,,,,,pink,partial,,,,black,,woods
edible,flat,,,no,,free,,,chocolate,tapering,equal,smooth,fibrous,white,white,partial,white,,,,,
,,,red,,none,,close,broad,,tapering,bulbous,,,pink,pink,,white,one,pendant,black,solitary,
edible,flat,,,,,,close,broad,,tapering,bulbous,,,,gray,,,,pendant,black,,woods
,convex,,,bruises,none,,,,purple,,bulbous,smooth,,pink,,partial,white,,,black,,woods
,,smooth,gray,,none,,,,pink,,equal,smooth,,white,white,,white,,evanescent,brown,abundant,grasses
,,,brown,no,,,crowded,,,,equal,,,white,white,,white,one,evanescent,black,scattered,grasses
,convex,fibrous,,,,,crowded,broad,,,equal,fibrous,fibrous,,white,partial,,,,,abundant,
edible,convex,,gray,,,free,,,brown,tapering,equal,smooth,,white,white,,white,,,,abundant,grasses
edible,convex,,,bruises,none,,close,,,tapering,bulbous,,,,pink,,white,one,,black,solitary,
,flat,,gray,,,free,close,,,tapering,,smooth,,pink,white,,,,,brown,,woods
edible,,,brown,,none,,,,,tapering,,,smooth,,,partial,,one,,,solitary,woods
,convex,,brown,no,,,crowded,,,,equal,fibrous,,white,white,,white,one,,brown,scattered,
,flat,,brown,,none,free,crowded,,brown,,equal,,fibrous,,white,partial,white,,,brown,,
,convex,,white,,none,,crowded,,,,,,smooth,,white,partial,white,,,,,
,,scaly,,,,free,close,broad,pink,enlarging,,,scaly,white,white,partial,,one,,,,paths
,,fibrous,,,none,free,,broad,purple,,,,smooth,white,,partial,white,,pendant,brown,several,woods
,,fibrous,,,,free,,,chocolate,,equal,,,,white,partial,white,,evanescent,,,grasses
,convex,,,bruises,,,,,pink,tapering,bulbous,,,white,,,white,,pendant,,several,
edible,,fibrous,,bruises,none,,,broad,,tapering,,smooth,,white,,,,one,,,solitary,
edible,convex,fibrous,,no,,free,,,,tapering,equal,,smooth,,white,partial,white,,,brown,,
edible,convex,,,,almond,free,close,broad,black,,,smooth,,white,white,partial,,one,pendant,black,,meadows
edible,,,brown,,,,crowded,,,,equal,smooth,smooth,white,white,,white,,evanescent,,scattered,grasses
edible,flat,smooth,,,,,,,pink,tapering,,,,,white,,white,,,brown,,
,flat,,brown,bruises,none,,close,broad,,,bulbous,smooth,,gray,white,,,one,,brown,several,
,,,white,,none,free,crowded,broad,black,tapering,,fibrous,fibrous,white,white,,,,,,scattered,
,convex,,gray,,,,close,broad,purple,,bulbous,smooth,,gray,pink,,,one,,brown,several,
,convex,,,,none,free,close,broad,,tapering,bulbous,smooth,smooth,white,gray,partial,,one,pendant,brown,,woods
,,fibrous,white,no,,free,,,,,equal,,,white,white,,,one,,,,grasses
edible,convex,smooth,white,,almond,free,close,,,enlarging,,,,,,,white,,pendant,,,meadows
edible,flat,,,no,,free,crowded,broad,brown,,,fibrous,smooth,,,,white,,evanescent,brown,scattered,grasses
,,scaly,brown,,pungent,,,narrow,brown,,,,smooth,white,,partial,,one,pendant,brown,several,grasses
,flat,,gray,no,none,,crowded,broad,,tapering,,,smooth,,white,partial,,one,,,scattered,grasses
,,,brown,,,free,,,,tapering,,,smooth,pink,,partial,,one,,,several,woods
,,fibrous,,no,,free,,,brown,,equal,,,white,,,,,,,,grasses
,convex,scaly,,,,free,close,broad,purple,,bulbous,,smooth,,,partial,white,one,,black,several,
,convex,scaly,red,bruises,,free,,,,tapering,,smooth,smooth,pink,,,,one,,brown,several,woods
,flat,,,bruises,,free,,,,enlarging,equal,,,white,white,partial,white,,pendant,black,,urban
edible,flat,,,,,free,,broad,,tapering,,,,white,white,,,one,evanescent,,,
,,fibrous,gray,,none,free,close,broad,brown,tapering,bulbous,,,white,gray,,white,,,black,solitary,woods
,flat,fibrous,,,,free,close,broad,brown,tapering,,,,,pink,,,,pendant,black,solitary,woods
edible,,,,,none,,close,,,tapering,,,,,gray,partial,,one,pendant,,,woods
edible,,,,,,free,close,broad,,,,smooth,,,,partial,white,,pendant,brown,,
edible,,fibrous,,,,free,close,,,,bulbous,smooth,,pink,gray,,white,,pendant,,solitary,woods
poisonous,,smooth,white,bruises,,free,close,narrow,,,,,,white,white,,white,one,pendant,brown,several,
edible,,smooth,yellow,,anise,,,,black,,club,smooth,smooth,white,white,,,one,pendant,,numerous,
edible,convex,fibrous,brown,bruises,none,free,,,brown,,,smooth,smooth,,,partial,white,one,,brown,several,woods
,,scaly,brown,bruises,none,free,,broad,white,tapering,bulbous,,,,white,partial,,,pendant,,,woods
,convex,,gray,no,,free,,broad,brown,tapering,,,fibrous,,white,,,,evanescent,brown,,
,,scaly,red,bruises,none,free,close,broad,purple,,bulbous,smooth,smooth,white,,,white,one,pendant,,,
edible,convex,fibrous,gray,no,,,crowded,,black,tapering,,,,white,,,white,,,,,grasses
edible,,smooth,,no,none,free,,,pink,,equal,,,white,white,partial,,,evanescent,brown,scattered,grasses
,convex,fibrous,brown,,none,free,close,,,tapering,bulbous,,,gray,gray,,,one,,,several,
,,fibrous,,,,,close,broad,purple,,,,,,,partial,white,one,,brown,,
,,,,,none,,,,,tapering,,smooth,fibrous,white,,,white,one,evanescent,black,scattered,
edible,flat,fibrous,gray,no,none,,,broad,brown,tapering,,,,,,,,one,evanescent,,,grasses
edible,,,,,,,crowded,,chocolate,,equal,fibrous,fibrous,,,,white,,evanescent,,,grasses
,,fibrous,gray,,,free,close,,pink,tapering,,,smooth,,,,,,pendant,black,,
edible,convex,fibrous,red,bruises,,,,,brown,tapering,bulbous,,smooth,,gray,,,one,pendant,brown,,woods
poisonous,flat,scaly,brown,,,free,close,,,enlarging,,,smooth,,,,,,pendant,black,,
edible,,scaly,,bruises,none,free,,broad,,tapering,,,smooth,,,,,one,,black,several,
,,smooth,white,,,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,,,white,,evanescent,brown,,
,,smooth,,bruises,,free,,broad,,,club,smooth,,,white,partial,,,,,,
,,,,,,,,broad,,tapering,,,fibrous,,,,,,evanescent,,scattered,
,flat,,brown,,,,,broad,,,,,fibrous,,white,,,one,evanescent,black,scattered,
,convex,,gray,bruises,none,free,close,,pink,,bulbous,smooth,smooth,gray,white,,white,,pendant,,solitary,
edible,,fibrous,,bruises,,free,,,brown,tapering,bulbous,smooth,,,,,,one,,,several,
,,fibrous,,no,none,,,broad,pink,,,,,white,,,white,,evanescent,black,,
,convex,smooth,,bruises,pungent,,,narrow,,enlarging,equal,,smooth,,white,,white,one,,,scattered,grasses
,convex,smooth,,no,,free,,,,tapering,,,,,,partial,,one,,brown,,grasses
,,,,,none,free,,,pink,tapering,,,,,,partial,,,pendant,,,
,flat,,gray,bruises,,free,close,broad,,,bulbous,,,white,,,white,one,pendant,,several,woods
,,scaly,,,,,,broad,,,,,,,,,,one,,brown,,
edible,,,,,none,free,,,pink,,bulbous,smooth,,,gray,,,,,brown,,
edible,,fibrous,brown,bruises,,free,,,,tapering,,smooth,,gray,,partial,white,one,pendant,brown,,woods
,,fibrous,,,,,,,,tapering,,smooth,smooth,,,,white,one,pendant,black,solitary,woods
edible,flat,fibrous,,bruises,none,,,broad,,tapering,,smooth,,,white,,white,,pendant,,,woods
,convex,scaly,,,,,,broad,purple,,,smooth,,pink,,partial,white,,pendant,black,solitary,
,,,,bruises,,,,,,tapering,bulbous,smooth,,pink,,,,,pendant,black,several,
,,fibrous,,,,free,close,,pink,tapering,bulbous,smooth,smooth,,white,partial,,one,,black,,woods
,,,,bruises,,,close,,,,bulbous,smooth,smooth,gray,white,partial,,,,,several,
edible,,,,,none,free,close,,,,bulbous,,smooth,gray,,partial,white,,pendant,brown,,
,convex,,,,,,,,white,enlarging,,smooth,,white,,,,,pendant,,,grasses
edible,,,red,,none,free,,broad,,tapering,bulbous,smooth,smooth,pink,gray,,white,one,pendant,brown,,
edible,convex,,,,none,free,,,pink,tapering,,smooth,,white,white,partial,white,,pendant,black,,
,convex,fibrous,brown,,,,,broad,pink,,bulbous,smooth,,gray,,partial,white,,,,,
edible,convex,scaly,red,bruises,,free,,,white,tapering,,,,white,gray,partial,white,,,black,,
edible,convex,,gray,bruises,,free,close,broad,brown,tapering,bulbous,,,,,partial,white,,pendant,,several,woods
,convex,fibrous,,bruises,,,close,broad,,tapering,bulbous,smooth,,pink,pink,partial,,,,,several,woods
,convex,scaly,gray,,,,,,purple,,,smooth,smooth,gray,,partial,,one,,black,several,
,,fibrous,,bruises,,,close,broad,pink,,,,smooth,white,white,partial,white,,,,solitary,
edible,,,,bruises,,free,close,broad,brown,tapering,bulbous,,smooth,,,partial,,,,brown,,
edible,,fibrous,brown,,none,free,close,,pink,,,smooth,,gray,,partial,,,,,,
edible,convex,,brown,bruises,none,free,,,,tapering,,smooth,,,,,,,pendant,black,,woods
edible,flat,,,,none,free,close,,,,,,,pink,,partial,white,one,pendant,,,woods
,convex,,,bruises,,,close,,purple,,,,,,gray,partial,white,,,brown,several,
,,,gray,,,free,,broad,pink,,bulbous,,,gray,gray,partial,white,,pendant,brown,,woods
,convex,scaly,gray,,,,close,,brown,,,,smooth,white,,,white,,pendant,black,,woods
poisonous,convex,fibrous,gray,,,,close,,,,,,,,buff,partial,,one,large,,,grasses
poisonous,,,white,bruises,pungent,,,narrow,,,,,smooth,white,,partial,white,one,pendant,,scattered,
,,,red,bruises,none,free,,,brown,tapering,bulbous,,smooth,pink,,partial,,,pendant,black,several,woods
,,,white,no,none,free,crowded,broad,chocolate,tapering,,,,white,white,,white,one,,brown,scattered,
,,scaly,,bruises,none,,close,broad,,tapering,bulbous,,,gray,white,,,one,,brown,several,
,flat,fibrous,brown,,none,,close,,brown,,,,,,,,,one,pendant,,,
,,,brown,bruises,,free,,,white,,bulbous,smooth,smooth,,gray,,,one,pendant,brown,,
edible,,scaly,gray,bruises,none,,close,broad,purple,tapering,bulbous,,smooth,,white,partial,,one,,,,
,,,,,none,free,close,,white,,,,,,white,partial,white,one,pendant,,several,woods
,convex,,red,bruises,none,free,close,,,,bulbous,,smooth,,pink,,,,pendant,,several,
edible,convex,scaly,,bruises,,,,,brown,tapering,,,,,,,white,one,,brown,,woods
,convex,,gray,,,free,close,,,,,,,pink,gray,partial,white,one,,black,solitary,
edible,,fibrous,,bruises,none,free,close,broad,,tapering,,smooth,smooth,,,,white,,,,,
,convex,scaly,red,bruises,,free,,,,tapering,,smooth,smooth,white,,partial,white,,,,,woods
edible,,scaly,brown,bruises,,,,broad,pink,,,smooth,,,,,,,pendant,brown,,
,,scaly,,,none,free,,,brown,,,smooth,,white,white,,white,one,,,solitary,woods
,,scaly,brown,bruises,none,,close,,pink,,bulbous,smooth,smooth,white,gray,,,one,pendant,,,woods
,flat,,brown,bruises,,,close,,brown,,bulbous,smooth,,pink,,partial,,,pendant,,,
edible,,,brown,,,free,close,broad,brown,,bulbous,,,,gray,partial,white,one,pendant,,several,
poisonous,,,brown,bruises,pungent,,close,,brown,enlarging,equal,smooth,smooth,white,,partial,,one,pendant,,several,
,,,,,,,,broad,purple,,bulbous,,smooth,white,,,white,,,brown,solitary,
poisonous,convex,,,bruises,,free,,,,enlarging,equal,smooth,smooth,,white,,white,one,,black,scattered,
edible,convex,fibrous,,,none,free,close,,,tapering,,smooth,,,,partial,white,one,,,solitary,woods
,,,brown,,none,,close,,,tapering,bulbous,,smooth,gray,,partial,white,one,pendant,black,,woods
edible,convex,,brown,bruises,none,,close,,purple,,bulbous,,smooth,pink,,,white,one,,brown,several,
edible,,,red,,,free,close,,,tapering,bulbous,smooth,,white,,partial,,one,,brown,,woods
edible,,,,,,free,close,broad,,,bulbous,,,,,,white,,pendant,brown,solitary,
,,,gray,,none,free,close,broad,pink,tapering,,,,,,,,one,,brown,,woods
,convex,,,bruises,none,,close,,,tapering,,,,,,,white,,,brown,,
edible,flat,,brown,bruises,none,free,,,purple,tapering,bulbous,,,white,gray,,white,one,,,,woods
,flat,fibrous,,,none,free,,,white,tapering,,smooth,smooth,,pink,partial,,one,pendant,brown,,woods
,,,red,,none,,close,,,tapering,,,smooth,white,,partial,white,,,,,
,,,,,none,free,,,purple,tapering,,,,white,gray,partial,white,one,,black,,
,convex,fibrous,red,,,,,,,tapering,bulbous,,smooth,,,partial,white,,pendant,brown,,woods
,flat,fibrous,gray,,,free,,broad,,,,smooth,,,,,white,,,,several,
,,,brown,bruises,,free,close,broad,purple,,bulbous,smooth,smooth,white,pink,,white,one,,black,solitary,
