class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
edible,convex,smooth,white,,,free,,broad,brown,,club,smooth,smooth,white,white,partial,,one,pendant,brown,scattered,meadows
edible,convex,scaly,gray,,none,,close,broad,brown,,bulbous,smooth,,gray,white,partial,white,one,pendant,,solitary,
,flat,fibrous,brown,no,none,free,crowded,broad,black,tapering,equal,fibrous,fibrous,white,white,partial,,one,evanescent,brown,abundant,grasses
edible,convex,,white,,none,free,crowded,broad,chocolate,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,black,scattered,
,,fibrous,brown,no,none,free,crowded,broad,pink,tapering,equal,fibrous,smooth,white,white,,white,one,evanescent,black,abundant,
edible,convex,smooth,brown,,none,free,crowded,broad,pink,tapering,equal,fibrous,fibrous,white,white,,,one,evanescent,brown,abundant,
edible,convex,scaly,,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,grasses
edible,convex,,yellow,bruises,anise,free,crowded,,white,tapering,bulbous,smooth,,white,white,partial,white,one,pendant,purple,several,
edible,flat,fibrous,,no,none,free,crowded,broad,black,tapering,equal,fibrous,smooth,,white,partial,white,one,evanescent,brown,scattered,grasses
,convex,smooth,brown,no,none,free,crowded,broad,chocolate,tapering,equal,fibrous,,white,white,partial,white,one,evanescent,brown,abundant,grasses
edible,convex,smooth,gray,no,none,free,crowded,broad,black,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,black,abundant,grasses
poisonous,convex,scaly,brown,bruises,pungent,free,close,narrow,white,enlarging,equal,smooth,smooth,white,white,,,one,pendant,black,scattered,urban
edible,convex,fibrous,gray,no,none,free,close,narrow,black,enlarging,equal,smooth,smooth,,white,partial,white,one,pendant,brown,solitary,urban
edible,bell,smooth,white,bruises,,,close,broad,brown,enlarging,club,smooth,smooth,white,,partial,white,one,pendant,,numerous,meadows
edible,,smooth,gray,no,none,free,,broad,chocolate,tapering,equal,,smooth,white,white,partial,white,one,evanescent,black,abundant,grasses
edible,,fibrous,,no,none,free,crowded,broad,brown,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,brown,scattered,grasses
poisonous,flat,smooth,brown,bruises,,free,close,narrow,brown,enlarging,,smooth,smooth,white,white,partial,white,one,,brown,several,grasses
edible,convex,smooth,yellow,bruises,anise,free,,broad,black,enlarging,,,smooth,white,white,partial,white,one,,brown,scattered,grasses
,convex,fibrous,brown,no,,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,,urban
edible,flat,smooth,white,no,,free,crowded,broad,pink,tapering,equal,smooth,fibrous,white,,partial,white,one,evanescent,,scattered,grasses
,convex,scaly,yellow,bruises,almond,free,close,broad,,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows
edible,convex,fibrous,brown,no,none,free,crowded,broad,pink,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,,scattered,
edible,flat,smooth,gray,no,,free,crowded,broad,brown,tapering,,fibrous,smooth,white,white,partial,,one,evanescent,black,abundant,grasses
edible,convex,scaly,red,bruises,none,,,broad,purple,tapering,bulbous,smooth,smooth,gray,,partial,white,one,pendant,,,woods
,bell,scaly,yellow,bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,,,white,one,pendant,brown,numerous,grasses
edible,convex,fibrous,white,,none,free,,broad,brown,tapering,equal,,fibrous,,white,partial,white,one,evanescent,black,,grasses
poisonous,convex,smooth,white,bruises,pungent,free,close,narrow,white,,equal,smooth,,white,white,partial,,one,pendant,brown,scattered,grasses
edible,convex,fibrous,gray,no,none,free,crowded,broad,pink,tapering,,smooth,smooth,white,white,partial,white,one,evanescent,brown,scattered,grasses
edible,,fibrous,gray,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,white,gray,partial,,one,pendant,brown,several,woods
edible,flat,fibrous,brown,no,,free,crowded,broad,chocolate,tapering,equal,fibrous,fibrous,white,,partial,white,one,evanescent,,abundant,grasses
,flat,fibrous,white,no,none,free,crowded,broad,brown,tapering,equal,fibrous,fibrous,white,white,,white,one,evanescent,black,,grasses
edible,bell,scaly,white,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,,partial,white,one,pendant,black,scattered,grasses
edible,flat,,brown,no,none,,crowded,broad,,tapering,equal,,smooth,white,white,,white,one,,black,abundant,grasses
poisonous,flat,scaly,brown,bruises,pungent,free,close,narrow,white,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,,urban
,,scaly,white,bruises,pungent,free,close,narrow,white,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,urban
,bell,,yellow,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,,pendant,black,scattered,grasses
,,smooth,,no,none,free,crowded,broad,chocolate,tapering,equal,smooth,fibrous,white,white,partial,,one,evanescent,brown,abundant,grasses
edible,convex,fibrous,gray,,none,free,,broad,brown,tapering,equal,smooth,,white,white,partial,white,,evanescent,brown,abundant,grasses
edible,flat,fibrous,,no,none,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,partial,white,,evanescent,brown,scattered,grasses
edible,bell,smooth,white,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,meadows
poisonous,convex,smooth,white,bruises,pungent,free,close,narrow,white,enlarging,equal,smooth,,white,white,partial,white,one,pendant,black,several,urban
edible,convex,,brown,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,,pink,partial,white,one,,black,several,woods
edible,flat,fibrous,white,bruises,anise,free,crowded,narrow,brown,tapering,bulbous,smooth,smooth,white,,partial,white,one,pendant,purple,several,woods
edible,convex,scaly,yellow,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,,white,one,pendant,brown,numerous,meadows
edible,convex,fibrous,brown,no,none,free,crowded,broad,brown,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,,abundant,grasses
edible,,fibrous,,no,none,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,partial,white,,evanescent,black,abundant,
edible,convex,fibrous,brown,bruises,,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,pink,partial,white,one,pendant,black,several,woods
edible,convex,fibrous,brown,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,gray,partial,white,one,pendant,brown,solitary,woods
edible,,smooth,gray,no,,free,crowded,broad,black,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,black,scattered,grasses
edible,flat,smooth,gray,no,,,crowded,broad,brown,,equal,smooth,smooth,white,white,partial,white,one,evanescent,black,,grasses
poisonous,flat,smooth,brown,,pungent,free,close,narrow,white,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses
edible,convex,fibrous,brown,,none,free,close,,brown,,bulbous,smooth,smooth,,pink,partial,white,one,pendant,black,solitary,
edible,convex,smooth,brown,no,none,free,crowded,broad,black,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,black,scattered,grasses
edible,convex,fibrous,white,no,none,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,,scattered,grasses
edible,flat,fibrous,brown,no,none,free,crowded,broad,brown,tapering,equal,fibrous,smooth,white,white,partial,white,,evanescent,brown,scattered,grasses
edible,convex,fibrous,brown,bruises,none,free,close,broad,brown,tapering,bulbous,,smooth,pink,white,partial,white,one,pendant,black,several,woods
edible,flat,fibrous,brown,bruises,none,free,close,broad,brown,tapering,,smooth,smooth,,white,partial,white,one,pendant,,several,woods
edible,convex,fibrous,gray,no,none,free,crowded,broad,brown,,,smooth,fibrous,white,white,partial,white,,evanescent,black,scattered,
edible,flat,fibrous,brown,bruises,none,,close,broad,,tapering,bulbous,smooth,smooth,pink,white,partial,white,,pendant,black,,
,convex,smooth,gray,no,none,free,,broad,,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,black,scattered,grasses
edible,bell,scaly,white,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,,one,pendant,black,numerous,grasses
edible,convex,fibrous,brown,bruises,none,free,close,broad,brown,tapering,bulbous,,smooth,pink,pink,partial,white,one,pendant,black,solitary,woods
edible,convex,scaly,yellow,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses
edible,flat,fibrous,gray,no,none,free,crowded,,pink,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,black,abundant,
edible,flat,fibrous,brown,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,pink,pink,,white,one,pendant,brown,solitary,woods
edible,convex,smooth,,,,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,,black,scattered,meadows
edible,flat,fibrous,gray,no,none,free,crowded,broad,,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,black,scattered,grasses
edible,convex,fibrous,brown,,none,free,crowded,broad,black,tapering,equal,smooth,smooth,,,partial,white,one,evanescent,,scattered,grasses
poisonous,convex,smooth,white,bruises,pungent,free,close,narrow,brown,enlarging,,smooth,,white,white,partial,white,,pendant,black,scattered,urban
,convex,fibrous,white,no,none,free,crowded,broad,brown,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,brown,scattered,grasses
edible,flat,fibrous,white,no,none,free,crowded,broad,brown,tapering,equal,fibrous,smooth,white,white,partial,white,,evanescent,black,abundant,
edible,convex,smooth,white,no,none,free,crowded,broad,brown,tapering,equal,smooth,,,white,partial,,one,evanescent,brown,abundant,grasses
edible,convex,smooth,,no,none,free,crowded,broad,black,tapering,,smooth,fibrous,,white,partial,,one,evanescent,black,abundant,grasses
edible,convex,scaly,yellow,bruises,anise,free,close,broad,brown,enlarging,,smooth,smooth,white,white,partial,white,one,,,numerous,grasses
edible,convex,smooth,yellow,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows
edible,convex,smooth,gray,,none,free,,broad,pink,tapering,equal,smooth,fibrous,white,white,partial,white,one,,black,abundant,grasses
edible,convex,smooth,brown,no,none,free,crowded,broad,pink,tapering,equal,fibrous,smooth,white,white,partial,white,,evanescent,,scattered,grasses
,flat,fibrous,brown,no,none,free,close,narrow,brown,enlarging,equal,,smooth,white,white,partial,white,one,pendant,black,several,urban
edible,flat,smooth,white,no,none,free,crowded,broad,black,tapering,equal,smooth,fibrous,,white,partial,white,one,evanescent,black,scattered,grasses
edible,flat,,white,no,none,free,crowded,broad,brown,tapering,equal,fibrous,,white,white,partial,white,one,evanescent,black,abundant,grasses
edible,,scaly,yellow,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,,white,partial,white,one,pendant,brown,scattered,meadows
,flat,smooth,white,bruises,almond,free,crowded,narrow,white,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,purple,several,woods
edible,bell,smooth,white,,anise,free,close,broad,white,,club,smooth,smooth,white,white,partial,white,,pendant,brown,numerous,meadows
poisonous,flat,scaly,white,bruises,pungent,,close,narrow,pink,,equal,smooth,smooth,white,,partial,white,,pendant,black,several,urban
edible,convex,fibrous,gray,bruises,,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,pink,partial,white,one,pendant,black,solitary,woods
edible,flat,scaly,brown,bruises,,free,close,broad,pink,enlarging,,smooth,scaly,white,,partial,white,one,pendant,brown,solitary,grasses
edible,flat,smooth,brown,no,none,free,crowded,broad,black,tapering,equal,smooth,smooth,white,white,partial,white,,evanescent,brown,,grasses
poisonous,convex,smooth,white,bruises,pungent,free,close,narrow,white,enlarging,equal,smooth,smooth,white,white,,white,one,pendant,black,several,
edible,convex,scaly,,bruises,anise,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,brown,solitary,grasses
,convex,smooth,gray,no,none,free,crowded,broad,,tapering,,smooth,fibrous,white,white,partial,white,one,evanescent,brown,abundant,grasses
edible,convex,smooth,white,no,none,free,crowded,broad,black,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,brown,abundant,grasses
edible,flat,fibrous,white,no,none,free,crowded,broad,pink,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,brown,scattered,grasses
,convex,fibrous,,,none,free,crowded,broad,black,tapering,equal,smooth,smooth,white,,partial,white,one,evanescent,brown,abundant,grasses
edible,convex,smooth,white,bruises,anise,free,close,broad,black,enlarging,,smooth,smooth,white,,partial,white,one,pendant,,scattered,
edible,convex,scaly,white,bruises,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,,meadows
edible,,smooth,white,,none,free,crowded,broad,black,tapering,equal,smooth,smooth,white,white,partial,white,,evanescent,black,scattered,
edible,flat,scaly,yellow,bruises,almond,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,brown,,paths
edible,,smooth,brown,no,none,free,crowded,broad,brown,tapering,,smooth,,white,white,partial,white,one,evanescent,black,scattered,grasses
edible,flat,fibrous,gray,no,none,free,crowded,broad,chocolate,tapering,equal,fibrous,fibrous,white,white,partial,white,,evanescent,black,scattered,grasses
edible,flat,fibrous,yellow,bruises,almond,free,crowded,narrow,,tapering,,,smooth,white,white,,white,one,pendant,purple,several,
,flat,,brown,bruises,anise,free,close,,brown,enlarging,,smooth,scaly,white,white,partial,,one,pendant,brown,scattered,grasses
edible,convex,fibrous,brown,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,pink,white,partial,white,one,pendant,brown,solitary,woods
poisonous,flat,smooth,brown,bruises,pungent,free,,narrow,white,enlarging,equal,,smooth,white,white,partial,white,one,,brown,scattered,grasses
edible,,fibrous,brown,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,,white,,partial,white,one,pendant,black,several,woods
edible,flat,,brown,no,,free,crowded,broad,brown,tapering,equal,fibrous,fibrous,white,white,partial,,one,evanescent,,abundant,grasses
edible,bell,smooth,yellow,bruises,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,,meadows
edible,bell,scaly,white,,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,,,pendant,black,numerous,grasses
edible,,scaly,white,bruises,almond,free,close,broad,,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows
poisonous,flat,scaly,white,bruises,pungent,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,several,urban
poisonous,flat,scaly,white,bruises,,free,close,narrow,pink,,equal,smooth,smooth,white,white,partial,white,,pendant,brown,,
edible,convex,fibrous,brown,no,none,free,close,narrow,brown,enlarging,equal,,smooth,white,white,partial,white,one,pendant,brown,several,urban
