class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
edible,convex,,,,none,free,close,broad,,,bulbous,smooth,,gray,,partial,white,,pendant,,several,
edible,,fibrous,,bruises,,free,,,pink,tapering,bulbous,,smooth,pink,white,,white,,,,several,woods
edible,,scaly,,bruises,none,free,,broad,purple,tapering,bulbous,smooth,smooth,pink,,,white,,,,solitary,
edible,convex,scaly,brown,,,,close,broad,,tapering,,smooth,,,,,white,one,,brown,,woods
,,,red,bruises,,,,,,,bulbous,,smooth,,,partial,white,,,,,woods
edible,convex,,red,,none,,close,,white,tapering,bulbous,,smooth,gray,,partial,white,one,,brown,solitary,
edible,convex,fibrous,,bruises,,,close,,purple,,bulbous,smooth,smooth,gray,pink,partial,,one,,,,
,,fibrous,,,none,,,broad,white,tapering,,smooth,,,,partial,,one,pendant,,,woods
,flat,fibrous,,bruises,none,free,,,brown,tapering,bulbous,smooth,smooth,pink,,,white,,pendant,brown,,
edible,,,red,,,free,,broad,,tapering,,,smooth,pink,,,,one,pendant,,,woods
edible,,,brown,bruises,,,close,broad,white,,bulbous,smooth,,,,partial,white,one,pendant,brown,,
,,fibrous,,bruises,none,free,close,,,tapering,,,smooth,gray,,,,one,pendant,,several,woods
edible,,,brown,bruises,none,free,,broad,purple,,bulbous,,,pink,pink,partial,white,,,black,,woods
edible,convex,,gray,bruises,,free,,broad,brown,tapering,,smooth,smooth,white,,,,,pendant,,several,woods
,,,red,bruises,none,free,,broad,purple,,bulbous,smooth,,pink,pink,partial,white,,,,several,woods
edible,convex,,,bruises,none,free,close,broad,purple,,,smooth,smooth,pink,,partial,white,,,brown,,woods
,,fibrous,gray,,none,,close,,brown,tapering,,smooth,,pink,pink,,,,,,,
edible,,,,bruises,none,,close,broad,pink,tapering,,smooth,smooth,pink,,,white,one,pendant,,several,woods
edible,convex,scaly,,,none,free,,broad,brown,tapering,,,smooth,gray,pink,partial,white,,pendant,brown,,
edible,,fibrous,,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,pink,gray,partial,white,,pendant,,several,woods
poisonous,,,pink,no,,,,narrow,pink,enlarging,bulbous,smooth,,white,white,partial,white,one,,,several,
,,fibrous,,,none,free,,broad,,tapering,bulbous,,smooth,white,white,partial,,,pendant,black,solitary,
edible,convex,,,bruises,,free,close,,white,,bulbous,smooth,smooth,,white,partial,white,one,,,several,woods
,,scaly,red,bruises,none,free,,broad,,tapering,,,smooth,gray,pink,,white,,pendant,,solitary,woods
edible,flat,,brown,,,,close,broad,brown,tapering,bulbous,smooth,smooth,gray,pink,,,one,,brown,several,woods
edible,flat,fibrous,,bruises,none,free,close,broad,white,,bulbous,,,,gray,partial,white,,,black,,
edible,,,gray,bruises,none,,,,,,,smooth,smooth,,,partial,white,,,black,,woods
edible,flat,,brown,no,,,crowded,broad,brown,tapering,,smooth,,,,partial,white,,evanescent,brown,,
,convex,scaly,gray,,none,free,close,,white,tapering,bulbous,smooth,,,gray,,,,,,solitary,woods
,convex,scaly,brown,bruises,none,,close,broad,,tapering,bulbous,,smooth,,,partial,white,one,pendant,,,woods
,convex,,brown,bruises,,free,close,broad,pink,,,smooth,smooth,pink,,,white,one,pendant,black,several,
edible,flat,fibrous,,,,free,,broad,,,bulbous,smooth,,,gray,,white,,pendant,,,woods
,convex,fibrous,,bruises,none,free,close,,,,bulbous,,,gray,gray,partial,white,one,,brown,,woods
,flat,,brown,bruises,,,,broad,pink,,,smooth,smooth,,pink,partial,,one,,black,solitary,woods
poisonous,convex,fibrous,,,foul,,,broad,,enlarging,,silky,silky,buff,,partial,white,one,,,,grasses
edible,convex,,red,bruises,none,free,close,,white,,bulbous,smooth,smooth,,white,,white,one,,brown,several,woods
edible,convex,fibrous,gray,bruises,,,,,purple,,,smooth,smooth,,gray,partial,,,pendant,,several,woods
edible,,fibrous,,bruises,,free,close,broad,,tapering,,smooth,,,white,,white,,,,several,woods
edible,,fibrous,red,,,free,close,broad,,,,smooth,smooth,pink,gray,partial,,one,pendant,,,
,convex,,red,bruises,none,free,close,,,tapering,,smooth,smooth,gray,white,partial,white,,pendant,,several,woods
,flat,,brown,bruises,none,free,close,,,,,smooth,smooth,white,,,,one,pendant,brown,,woods
edible,,fibrous,brown,,,,,,,,bulbous,,,,pink,partial,white,one,,black,,woods
,convex,,brown,,none,,close,,white,tapering,bulbous,smooth,smooth,,,,white,,pendant,,,woods
edible,convex,,red,bruises,none,,close,,purple,tapering,bulbous,smooth,,gray,white,partial,,one,pendant,,solitary,woods
edible,,scaly,,bruises,none,,,,,,bulbous,smooth,smooth,,,,white,one,pendant,,,woods
,,,brown,bruises,,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,gray,partial,,one,pendant,black,solitary,
edible,,,gray,,none,free,,,purple,,bulbous,,smooth,,white,partial,white,one,,,,woods
edible,convex,scaly,brown,bruises,none,free,,,purple,tapering,,smooth,smooth,,white,partial,,one,pendant,black,several,
edible,,,red,bruises,none,free,close,,pink,,bulbous,,smooth,,pink,partial,,one,,brown,solitary,woods
edible,,,red,bruises,none,free,close,broad,purple,,,smooth,smooth,,,,,one,,,solitary,woods
edible,convex,fibrous,red,bruises,none,free,,broad,purple,tapering,bulbous,,,white,pink,,white,,,black,solitary,woods
edible,convex,scaly,,bruises,none,free,,broad,,tapering,bulbous,smooth,smooth,white,gray,,white,one,pendant,,,
edible,,scaly,,bruises,,,,broad,pink,,bulbous,,,,white,partial,,,pendant,,,woods
,convex,,,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,pink,,,white,,pendant,brown,solitary,
edible,,fibrous,,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,gray,pink,partial,white,,,brown,several,woods
edible,flat,,,bruises,none,,close,broad,white,tapering,bulbous,,,,white,,white,one,,black,,
edible,,scaly,red,,,free,close,,purple,tapering,,,,white,white,partial,,one,pendant,black,several,woods
edible,convex,,brown,bruises,,,close,,,,,smooth,smooth,,,,white,,pendant,brown,several,woods
edible,convex,scaly,red,bruises,none,,close,,brown,,bulbous,smooth,smooth,gray,,,,,pendant,brown,,
,,,,bruises,none,,close,broad,pink,tapering,,smooth,,gray,,partial,white,one,pendant,brown,solitary,woods
edible,convex,scaly,brown,,none,,close,broad,,,,smooth,,gray,,partial,white,one,,,several,woods
edible,,scaly,,bruises,,,close,broad,,,bulbous,smooth,smooth,,pink,partial,white,,pendant,black,several,
edible,convex,scaly,brown,bruises,,free,close,,purple,,bulbous,,smooth,gray,,partial,white,one,,,solitary,woods
,,scaly,,,,free,,,,tapering,bulbous,smooth,smooth,pink,gray,partial,,,,brown,solitary,
edible,convex,scaly,,,,free,,broad,purple,tapering,bulbous,,smooth,pink,gray,partial,white,one,pendant,brown,solitary,woods
edible,,scaly,,bruises,none,,,,,,bulbous,smooth,smooth,,pink,,,one,,,,woods
,,scaly,,,,free,close,broad,,tapering,bulbous,,smooth,white,white,partial,white,one,pendant,brown,,
edible,convex,,gray,no,,free,crowded,,,tapering,equal,fibrous,,,white,partial,white,,evanescent,black,scattered,grasses
edible,flat,,,bruises,,free,close,broad,,,,smooth,,,,partial,white,one,,brown,solitary,
,,,gray,bruises,,free,close,,,tapering,bulbous,,smooth,gray,pink,partial,white,one,pendant,,solitary,
edible,,,,bruises,none,free,close,broad,brown,tapering,bulbous,,smooth,white,pink,,,one,,black,,woods
edible,,,,bruises,none,free,,,purple,,,smooth,smooth,,,partial,white,,,black,solitary,
edible,convex,,red,bruises,,,close,broad,,tapering,,smooth,smooth,,,partial,white,one,pendant,brown,several,
edible,convex,,,,,free,,broad,,tapering,bulbous,,smooth,gray,gray,partial,white,one,,black,,woods
,,scaly,,,none,free,close,,white,tapering,bulbous,smooth,smooth,white,gray,partial,,,,black,,
edible,,fibrous,red,bruises,,,close,broad,white,tapering,,smooth,smooth,,gray,,,,,black,solitary,
edible,convex,,,,none,free,close,,,tapering,,smooth,,,white,partial,,,pendant,,solitary,woods
edible,,scaly,brown,bruises,none,free,close,,,tapering,bulbous,smooth,smooth,,,,white,,,,solitary,woods
,flat,fibrous,gray,,none,,close,broad,pink,,bulbous,,smooth,white,white,partial,,one,pendant,brown,solitary,woods
edible,,,red,bruises,none,,close,broad,purple,tapering,,smooth,smooth,white,,partial,white,,pendant,,solitary,
edible,,,,bruises,,,,broad,pink,tapering,bulbous,smooth,smooth,pink,,partial,white,one,pendant,black,several,woods
,convex,scaly,brown,,none,,close,broad,white,,bulbous,,smooth,,gray,,white,,pendant,brown,several,
,convex,fibrous,red,bruises,none,free,close,,white,tapering,bulbous,,smooth,gray,,,white,,pendant,brown,,
edible,,,,,none,,close,broad,brown,tapering,bulbous,smooth,smooth,,gray,partial,,,pendant,black,,woods
,,,brown,bruises,none,,,broad,,tapering,,,smooth,,white,partial,white,one,pendant,,,woods
edible,convex,,gray,bruises,,free,close,,brown,tapering,bulbous,smooth,,,,partial,,one,,,,woods
,convex,fibrous,,no,creosote,free,,narrow,,enlarging,,smooth,smooth,white,white,partial,white,one,pendant,black,,
,convex,,brown,bruises,none,,,,brown,,bulbous,smooth,smooth,pink,white,partial,white,,pendant,brown,solitary,
,convex,fibrous,gray,,none,free,,broad,,tapering,bulbous,smooth,,pink,pink,partial,,one,,,,woods
,convex,scaly,brown,bruises,none,free,,,brown,tapering,bulbous,smooth,smooth,gray,,partial,white,one,,,solitary,woods
,convex,scaly,gray,bruises,,free,,broad,white,,bulbous,,,gray,gray,,,,,black,,woods
edible,convex,scaly,brown,,,free,,,white,,bulbous,smooth,smooth,gray,pink,partial,,,,,several,
edible,flat,,brown,bruises,none,free,,broad,,tapering,bulbous,,,white,gray,,white,,pendant,,several,
,,fibrous,brown,bruises,none,,close,broad,white,tapering,,,,pink,pink,partial,,one,,black,,woods
edible,convex,,,,none,,,broad,,tapering,,smooth,,white,pink,partial,,one,,brown,,woods
,flat,fibrous,brown,,,free,,,pink,tapering,bulbous,smooth,smooth,,white,,white,one,pendant,black,solitary,woods
,flat,fibrous,,bruises,none,,close,,white,tapering,bulbous,,smooth,white,white,partial,white,one,pendant,,,woods
edible,flat,,gray,bruises,none,free,close,broad,,tapering,bulbous,,smooth,white,white,partial,white,one,,black,,
,,fibrous,gray,,,,close,,,tapering,bulbous,,,pink,white,,white,,pendant,,solitary,
edible,,,gray,bruises,none,free,close,broad,,,,smooth,smooth,white,gray,partial,white,one,pendant,,solitary,
,,scaly,gray,bruises,,free,close,,,tapering,bulbous,smooth,smooth,white,gray,partial,white,one,pendant,brown,,woods
edible,flat,fibrous,,bruises,none,,,broad,purple,,,smooth,smooth,,,,white,,,,several,woods
edible,convex,fibrous,gray,,none,free,close,,,tapering,bulbous,smooth,smooth,,,partial,white,one,,,,
,,,,,foul,free,,broad,gray,,bulbous,,,,,partial,,one,large,chocolate,several,woods
,,,,,none,free,,,,,bulbous,,,,,,,one,,brown,several,
,,,,bruises,,free,close,broad,white,,bulbous,,smooth,gray,,partial,,,pendant,,solitary,
,convex,fibrous,,,none,free,close,broad,purple,tapering,,,smooth,white,gray,partial,white,,,,solitary,woods
poisonous,,fibrous,,no,foul,,,broad,gray,,bulbous,silky,silky,buff,,partial,,,large,,solitary,woods
,flat,fibrous,brown,,none,,,broad,purple,,,smooth,smooth,white,white,,,one,,,,
edible,convex,scaly,,bruises,none,free,close,,,,bulbous,smooth,smooth,gray,pink,,white,one,,brown,several,
,convex,,,bruises,none,,close,broad,,,bulbous,,smooth,gray,gray,partial,white,one,,,several,woods
edible,convex,,,,none,free,,broad,,,,smooth,smooth,,,partial,white,one,pendant,black,several,woods
,convex,,red,bruises,none,,close,broad,,,,smooth,,,,partial,white,,pendant,brown,,woods
edible,convex,scaly,brown,bruises,none,free,close,,pink,tapering,bulbous,,,white,pink,,white,,,,,woods
,flat,fibrous,,bruises,none,,close,broad,brown,tapering,,smooth,smooth,white,,partial,white,one,pendant,,several,woods
edible,convex,fibrous,red,bruises,none,,close,broad,brown,tapering,bulbous,,,gray,,partial,,,pendant,,several,
edible,,,gray,,none,,,broad,,,bulbous,smooth,smooth,,pink,,white,one,pendant,,,woods
edible,,fibrous,,bruises,none,free,,,,tapering,,,,,pink,partial,,one,pendant,black,solitary,woods
edible,convex,scaly,red,bruises,none,free,close,,pink,tapering,,,smooth,,pink,,white,,,brown,several,
,,fibrous,gray,bruises,none,free,close,broad,,tapering,,,smooth,,,,white,,,black,,woods
,flat,,,bruises,none,free,close,,pink,tapering,bulbous,smooth,,pink,,partial,,one,,,,
,,,,bruises,,free,close,broad,,,bulbous,smooth,smooth,gray,gray,partial,white,,pendant,black,several,woods
edible,flat,fibrous,brown,bruises,,free,,,brown,,,smooth,,gray,white,,white,one,,,,woods
,,,brown,bruises,none,free,close,broad,white,tapering,,,,pink,,partial,white,,,,,woods
edible,convex,,red,bruises,none,,close,,,,bulbous,,smooth,gray,gray,,white,,pendant,brown,,
edible,flat,,,,none,free,crowded,broad,pink,,,fibrous,,white,white,,white,,,,scattered,grasses
,convex,,red,bruises,none,free,,,pink,tapering,bulbous,,smooth,gray,,partial,white,,,,,woods
edible,flat,,gray,bruises,,free,close,broad,,tapering,,smooth,,gray,,,white,one,,brown,solitary,woods
edible,convex,scaly,red,,none,free,close,broad,white,tapering,,,,gray,,,,one,,,solitary,
,,fibrous,,bruises,,free,close,broad,,tapering,bulbous,smooth,smooth,,white,,white,one,,brown,several,
edible,,fibrous,brown,,,free,,broad,white,,,smooth,smooth,white,,partial,,one,pendant,black,solitary,
,convex,fibrous,red,bruises,none,free,,broad,white,tapering,,,,pink,,partial,white,,pendant,brown,several,woods
edible,convex,fibrous,red,bruises,,free,,,brown,tapering,bulbous,,,,,partial,white,one,,brown,,
edible,convex,fibrous,,bruises,,free,,,,tapering,,smooth,smooth,white,gray,partial,white,one,pendant,,,woods
,,fibrous,white,no,creosote,free,crowded,,,,,,smooth,white,white,partial,,one,,brown,scattered,
,convex,,red,,,,close,broad,pink,tapering,bulbous,,,pink,pink,,white,one,,brown,solitary,
edible,convex,fibrous,red,bruises,,free,close,broad,brown,tapering,bulbous,,smooth,,pink,,white,,pendant,black,several,
,convex,,,bruises,,,close,,,tapering,,,smooth,pink,,partial,white,one,pendant,,solitary,
edible,flat,fibrous,white,,,free,,,chocolate,tapering,,smooth,,white,,partial,,one,evanescent,brown,scattered,
edible,convex,,gray,,none,free,,broad,,,bulbous,,smooth,gray,,,,one,pendant,brown,solitary,
edible,flat,fibrous,,bruises,none,,close,broad,brown,tapering,,smooth,,,pink,,white,,pendant,,several,
edible,,fibrous,,bruises,none,free,close,broad,white,,bulbous,,smooth,pink,,partial,white,one,pendant,brown,solitary,
edible,flat,,red,,none,free,close,broad,,tapering,bulbous,,,white,pink,partial,,one,pendant,black,,
edible,convex,,red,bruises,,,close,broad,brown,tapering,bulbous,smooth,smooth,pink,pink,partial,,,pendant,black,solitary,woods
edible,convex,,brown,bruises,,free,,,,,bulbous,smooth,smooth,gray,gray,partial,,,,black,several,
,convex,scaly,,bruises,none,,,broad,brown,tapering,bulbous,,smooth,gray,,,white,one,pendant,,several,
edible,,fibrous,,bruises,,free,close,broad,brown,,bulbous,smooth,smooth,white,,partial,white,one,pendant,brown,several,woods
edible,flat,,,bruises,none,,close,broad,,,,smooth,smooth,,white,partial,white,one,,black,several,woods
,,fibrous,,bruises,,free,,broad,,,bulbous,,,,,partial,white,one,,,several,
edible,,scaly,gray,bruises,none,free,,broad,pink,tapering,bulbous,smooth,smooth,white,,partial,,one,,brown,several,woods
,convex,scaly,gray,bruises,,free,close,,pink,tapering,,smooth,,gray,white,,white,one,pendant,brown,,
edible,,,,,,,,,,,bulbous,smooth,smooth,gray,pink,partial,white,one,,brown,several,woods
edible,convex,,red,bruises,none,,close,broad,white,,bulbous,smooth,smooth,gray,,partial,white,one,,brown,,woods
,,fibrous,brown,,none,free,,broad,,tapering,,smooth,smooth,gray,white,,white,,pendant,,solitary,woods
,flat,fibrous,,,,free,,,brown,,equal,fibrous,fibrous,,white,,,one,evanescent,black,,
edible,convex,,,,,,,broad,,tapering,,smooth,,,gray,partial,white,,pendant,brown,solitary,woods
edible,convex,scaly,gray,bruises,none,free,,broad,brown,tapering,bulbous,smooth,smooth,gray,,,white,one,pendant,brown,solitary,woods
edible,convex,scaly,brown,,,,close,,,,bulbous,smooth,,pink,,,white,one,pendant,black,,woods
,convex,fibrous,,,none,,close,,,tapering,,smooth,,gray,,,white,,,,solitary,woods
edible,convex,,red,,,free,close,broad,brown,tapering,bulbous,smooth,smooth,,,partial,,,,brown,solitary,
edible,flat,,brown,bruises,none,,,broad,purple,,,smooth,,pink,white,,,one,pendant,black,several,
edible,convex,,,bruises,none,free,,,purple,tapering,bulbous,smooth,,white,,,,one,,,,
,,,,bruises,none,,close,broad,pink,tapering,bulbous,smooth,smooth,,gray,partial,white,,pendant,,,woods
edible,,fibrous,,bruises,,free,,,,tapering,bulbous,smooth,smooth,pink,,partial,white,one,pendant,black,several,
,flat,fibrous,brown,bruises,,free,,broad,brown,tapering,bulbous,,smooth,,gray,,,,pendant,black,several,woods
edible,,,,,,free,close,broad,pink,,,,smooth,gray,,,white,one,,,solitary,woods
edible,,scaly,,bruises,,,close,broad,pink,tapering,,smooth,,white,pink,partial,,,,,solitary,woods
edible,,scaly,red,,none,free,,,white,,,,smooth,white,pink,partial,white,one,,black,,woods
edible,,fibrous,,bruises,none,free,close,,purple,tapering,bulbous,smooth,,pink,,partial,,one,pendant,,,
edible,,fibrous,brown,bruises,none,,close,broad,,tapering,bulbous,smooth,smooth,white,white,partial,white,,,,,woods
,,,brown,,none,,close,,,,bulbous,smooth,smooth,pink,,partial,,,pendant,,solitary,
,convex,,gray,bruises,,free,close,broad,,tapering,bulbous,,smooth,white,white,partial,white,,pendant,black,several,woods
edible,convex,fibrous,red,,none,free,,,white,tapering,,smooth,,pink,pink,partial,white,,,brown,solitary,
edible,flat,,,,,,,broad,white,tapering,,,smooth,,pink,partial,white,,,brown,,woods
,flat,,brown,,none,,,broad,brown,tapering,bulbous,smooth,,,pink,partial,white,,,brown,solitary,
edible,,scaly,red,bruises,none,free,,broad,,tapering,,smooth,,,,partial,white,,,,,woods
edible,,,,bruises,none,free,close,,purple,,bulbous,,,pink,,,,one,pendant,,,woods
edible,convex,fibrous,gray,,none,free,close,broad,purple,tapering,,,smooth,,gray,,,,pendant,black,several,
poisonous,convex,fibrous,pink,,creosote,free,crowded,narrow,,,bulbous,smooth,smooth,,,,white,,,black,several,woods
,,,brown,,,free,close,broad,pink,,,smooth,smooth,gray,gray,partial,white,,,brown,solitary,
,convex,fibrous,,,none,free,close,broad,pink,,bulbous,,smooth,,pink,,white,one,,brown,several,woods
,flat,,,,,free,crowded,,pink,tapering,,,fibrous,white,,,,one,evanescent,brown,,grasses
edible,convex,scaly,gray,bruises,none,free,,broad,pink,tapering,bulbous,smooth,smooth,pink,,,white,one,pendant,,solitary,woods
edible,convex,scaly,,,,free,close,broad,purple,,,,,,pink,partial,white,one,,black,solitary,woods
,convex,,brown,bruises,,free,close,broad,,,bulbous,,smooth,pink,,partial,,one,,black,,woods
edible,flat,fibrous,gray,bruises,none,free,close,broad,,tapering,,smooth,smooth,pink,,partial,white,one,pendant,,,
edible,,fibrous,gray,bruises,,free,close,broad,,tapering,bulbous,,,gray,,,white,,,brown,several,woods
